date,JNJ,UNH,PFE,MRK,ABBV,MDT,AMGN,ABT,LLY,BMY,GILD,TMO,CVS,BIIB,ANTM,BDX,AET,AGN,DHR,CELG,ISRG,SYK,ILMN,ESRX,BSX,HUM,VRTX,CI,ZTS,BAX,HCA,REGN,CNC,EW,ALGN,ALXN,MCK,ZBH,A,IDXX,IQV,CERN,MYL,LH,CAH,ABMD,RMD,MTD,WAT,DGX,ABC,COO,INCY,HSIC,UHS,HOLX,NKTR,PKI,VAR,PRGO,DVA,XRAY,EVHC
2015-04-07,90.9219,111.034,30.4125,51.4506,51.4836,71.9559,143.7084,42.7396,65.4403,58.0128,90.5325,131.2658,95.6983,418.09,146.7572,133.3146,103.209,288.0009,63.3381,112.72,170.8198,87.632,182.76,84.115,17.69,174.3206,120.47,129.7785,45.2735,36.0689,75.0075,441.65,70.52,69.375,52.55,176.0,216.045,112.8776,41.0769,75.535,66.2,72.45,59.57,124.56,83.0962,69.73,67.7975,322.9,124.94,70.7108,106.5528,184.8432,89.39,69.94,116.5641,33.03,10.73,49.7043,83.2851,160.862,81.86,49.7085,
2015-04-08,90.9764,111.8288,30.5005,51.1997,51.8273,71.2193,146.4952,43.1282,65.851,58.4917,91.615,131.0684,95.5127,425.36,146.2371,133.9304,103.8565,287.2408,63.353,115.15,170.4865,88.1492,185.32,84.36,17.89,174.9373,123.79,131.3872,45.127,36.1522,76.0377,453.19,71.32,69.51,52.72,178.24,216.678,112.9847,40.9027,76.705,67.17,73.22,68.36,125.6,83.3272,69.63,68.2937,326.77,124.92,70.842,107.0823,186.3016,91.63,70.055,117.6119,33.24,11.15,50.3533,83.356,190.4443,81.74,49.8361,
2015-04-09,92.0391,112.1694,30.8439,51.4506,53.158,71.9092,147.5551,43.4891,66.0427,58.4364,92.7984,131.8085,94.9931,426.63,145.1496,135.02,104.1078,284.795,63.4346,115.58,171.0298,89.1551,186.34,88.47,18.1,173.9585,125.64,132.0767,45.4591,36.4903,77.1175,455.04,70.62,69.685,52.72,177.37,217.4474,114.0355,41.1253,76.39,67.41,74.38,70.095,126.07,83.05,69.8,69.1364,329.23,125.43,71.3949,107.3282,186.7111,92.28,70.9,117.3352,33.4,11.18,50.3926,83.3914,194.0579,81.52,50.435,
2015-04-10,92.7022,112.5952,31.2049,51.2893,54.6385,72.6551,149.2821,43.6279,67.4665,59.523,93.358,131.9664,95.1508,425.65,145.5562,135.6832,104.2914,287.2505,63.0783,117.07,176.7865,89.7969,188.16,88.85,18.1,174.6926,128.47,133.2058,46.0645,36.7087,77.5038,461.39,70.17,70.84,54.29,182.68,218.4797,114.2788,42.1512,76.78,67.63,75.0,70.24,126.07,83.6321,69.35,70.0539,331.15,125.77,71.4511,109.0776,187.0408,93.81,70.9275,117.0782,33.3,11.22,50.6777,83.5862,193.9114,81.9,50.759,
2015-04-13,91.3306,112.9453,30.8967,50.8234,54.3809,72.7949,148.4689,43.2744,67.1014,58.8876,93.8258,130.9697,94.7797,423.36,145.1685,134.9631,104.0788,286.5392,63.2639,116.44,180.7698,89.1838,190.34,88.095,17.8,174.7905,127.81,132.6962,45.5665,36.3446,76.6816,456.98,70.35,71.55,53.82,182.9,218.1194,113.0722,41.6576,76.405,67.87,74.53,68.56,125.18,82.8005,67.99,70.0165,327.6,124.75,70.7576,107.7916,186.2017,99.83,71.07,117.0287,33.175,11.37,50.6876,83.5154,197.1636,81.76,50.4055,
2015-04-14,91.3034,113.4657,30.8439,51.7462,54.8429,72.6178,148.542,43.4325,67.0466,58.9613,93.7616,130.9303,94.7518,423.57,145.8683,133.883,104.2624,290.5344,63.4495,115.78,178.6832,88.6474,188.16,88.06,17.9,175.7399,128.73,132.7961,45.8009,36.4018,76.6123,455.07,70.0,71.375,53.15,182.72,220.1061,112.829,41.6867,75.905,67.21,73.68,68.62,124.47,83.4288,67.49,69.0895,324.5,124.56,69.8204,107.801,182.8554,98.97,70.29,117.78,33.18,11.77,50.3139,83.232,198.9313,82.01,50.3466,
2015-04-15,91.376,111.0056,31.0024,52.3644,55.1184,72.6364,151.1917,43.5534,67.2748,58.4088,95.4312,131.8579,94.3992,430.96,143.0786,133.4093,102.5228,291.2749,63.5386,118.23,177.9032,88.4079,190.46,87.06,18.04,172.9797,129.2,130.1182,45.8985,36.5163,78.4944,453.89,67.79,70.64,52.86,183.83,219.7652,112.4982,41.9867,75.495,67.16,72.98,66.77,125.4,83.2902,67.45,68.378,327.09,124.58,71.2356,107.4417,182.4659,100.29,70.0225,119.6977,32.74,12.1,50.5699,83.7545,198.4625,81.61,50.1355,
2015-04-16,90.6403,115.0553,30.9848,51.8179,55.616,71.8067,152.4709,43.2651,67.074,58.639,94.7982,130.7428,93.8795,428.65,146.5114,134.9063,105.7604,288.8681,63.4198,116.36,181.1632,88.3025,193.02,86.37,18.16,173.9096,128.94,132.6962,46.0352,36.4903,77.0778,457.42,69.3,70.865,52.77,184.28,220.6514,112.2452,41.7447,75.995,67.48,72.87,66.835,125.49,82.8375,68.3,67.6476,325.74,124.94,71.3668,107.6403,179.7289,102.76,70.13,118.6004,32.82,12.13,50.6389,84.2061,194.3509,82.13,49.9539,
2015-04-17,90.4496,112.3208,30.8527,50.9578,55.3494,71.3126,149.4648,43.014,66.1431,60.1768,93.0002,130.3579,93.1558,419.44,144.1945,134.0915,104.1078,289.4527,62.5142,113.47,180.2332,88.609,191.16,85.55,18.4,173.7138,125.07,131.0275,45.6739,36.3654,77.3057,447.52,68.15,69.97,53.375,181.34,222.0733,111.5154,41.5996,74.71,66.69,71.81,69.815,124.41,82.7359,67.29,67.3012,320.54,124.41,70.5983,106.4866,180.1185,101.66,69.135,118.4027,32.465,11.95,50.2056,83.046,194.3313,81.26,49.4434,
2015-04-20,91.0218,112.1978,30.8263,51.6118,56.4601,71.9186,151.6486,43.3674,66.0883,60.6464,92.3351,132.2624,93.9816,422.92,144.5633,136.6401,103.6535,287.8157,63.0338,114.75,184.3265,89.4233,193.18,85.78,18.19,174.9079,125.55,130.1682,45.9376,36.5995,77.8208,452.42,69.81,70.64,54.205,185.71,223.242,112.7901,41.8028,76.06,66.49,71.7,68.045,125.35,83.281,69.33,68.275,323.19,124.02,71.3668,107.0351,180.8377,105.51,69.835,119.5395,33.08,10.96,50.7176,84.0378,193.4524,81.84,50.6313,
2015-04-21,91.1035,112.8601,30.7206,51.6566,56.5223,71.8626,153.9237,43.8232,65.9058,61.5212,96.5045,132.667,94.1023,422.11,144.5728,137.9191,104.7263,286.9972,63.2416,114.82,182.2432,90.7261,199.31,86.1,18.31,176.3076,132.2,130.5978,46.4259,36.4382,76.9491,463.22,70.78,70.24,56.15,186.78,225.2481,114.2009,41.5124,77.61,66.7,72.22,74.07,125.91,83.475,69.71,68.4529,323.48,124.16,71.423,107.697,181.5469,109.185,69.985,119.5593,33.33,10.74,50.9145,84.5249,188.3152,83.12,50.9161,
2015-04-22,91.2216,111.4692,30.7559,51.6835,57.3309,72.7297,154.5085,44.9671,65.9879,61.3278,95.5688,128.9665,94.2605,423.57,144.5349,136.7443,104.3301,287.6695,63.2788,115.54,172.3098,92.3929,190.04,86.12,18.41,176.1901,132.85,130.1482,45.9278,36.6099,76.8005,472.63,70.9,70.435,55.94,188.19,225.2287,114.3177,41.3382,77.985,66.45,72.41,72.4,126.26,84.5375,69.31,68.612,324.14,124.08,71.498,107.6213,182.7256,107.98,70.555,119.6779,33.26,10.9,50.8949,84.9854,196.7925,83.22,51.3775,
2015-04-23,91.2489,111.895,31.1345,51.5222,57.091,73.1865,154.5724,45.0694,66.0792,60.7753,96.509,127.8415,93.9346,430.28,145.821,136.7633,105.2482,290.7292,62.8631,116.09,170.9232,93.0922,192.6,86.89,18.42,178.0498,135.82,130.4679,45.9473,37.1977,76.7113,480.08,72.54,70.96,56.01,184.58,223.1251,115.3685,41.2511,79.7,67.69,73.05,73.69,126.38,84.5375,69.57,68.7057,324.36,124.35,70.4858,108.9358,182.7855,107.85,70.92,121.1903,33.42,11.06,50.7767,85.1359,196.9194,83.41,51.1713,
2015-04-24,91.812,112.3019,31.0552,51.6029,58.7082,72.3568,153.4212,44.9392,65.3308,60.5912,95.1238,128.3053,94.5864,401.71,145.8967,136.7443,105.1709,287.8547,61.8313,118.71,168.6398,92.824,189.59,87.34,18.34,178.4805,133.2,130.5579,46.7872,37.0052,77.0085,480.09,73.67,69.165,59.18,180.08,223.2127,115.5534,41.1253,82.025,69.09,73.32,76.06,126.93,84.4266,68.83,61.5149,322.06,123.54,71.0481,109.2005,181.5469,107.34,71.27,121.2793,33.985,10.77,50.8555,84.5692,188.3836,83.91,51.4659,
2015-04-27,91.3579,109.9837,30.4565,51.1549,57.7752,71.0515,148.3683,44.1673,64.701,60.0018,94.4313,125.5916,94.2512,389.27,142.8138,134.5747,103.3346,277.8961,61.6754,114.715,166.8398,90.6494,183.71,86.84,17.98,176.2978,127.88,130.1482,45.7325,36.6047,75.6613,473.48,70.79,65.485,58.59,174.75,221.2358,113.4614,40.6317,80.53,68.9,73.06,71.72,125.61,82.7174,66.0,60.4381,320.02,122.0,69.8392,107.905,180.4681,101.38,69.995,118.8673,33.145,10.56,50.7472,84.029,183.8813,83.79,50.1699,
2015-04-28,91.5032,111.2611,30.3596,53.7351,59.0814,71.3405,148.4689,44.2603,64.9657,59.4309,95.1468,125.9468,94.9496,374.68,145.8399,135.74,106.6786,280.7316,61.8016,113.52,168.3132,91.0997,184.38,87.5,17.75,177.2668,125.47,131.607,44.6583,36.5319,75.2353,466.34,69.04,64.95,59.45,171.08,222.5505,113.5782,40.8252,66.78,69.31,73.13,72.71,123.46,83.5951,66.93,60.5599,322.43,125.59,69.155,107.7632,181.8965,99.6,70.02,120.4391,33.04,10.33,50.9638,83.9493,182.0355,83.59,50.543,
2015-04-29,91.1853,107.4953,30.1923,53.4663,58.3173,70.5667,147.0892,43.8697,65.9696,59.2007,93.8625,125.4534,93.7391,383.78,142.8611,134.7073,104.3881,280.8583,61.4602,113.2,166.5098,90.3525,186.5,84.79,17.59,164.4839,123.76,126.581,44.1602,36.2822,75.3443,469.7,63.95,64.98,60.18,173.61,219.512,112.2257,40.6123,65.29,68.47,73.03,74.5,120.65,82.1353,65.49,60.0074,320.56,125.45,67.7118,106.3258,180.6779,101.67,69.575,118.3336,32.66,10.13,50.9638,83.967,180.424,82.64,50.0619,
2015-04-30,90.1044,105.4042,29.8754,53.3588,57.4553,69.4106,144.2841,43.1721,65.5954,58.685,92.2021,124.0226,92.4541,373.93,142.7287,133.4662,103.2863,275.6257,60.7773,108.06,165.3265,88.36,184.25,86.4,17.82,162.0859,123.28,124.5426,43.379,35.7568,73.3136,457.46,61.99,63.325,58.84,169.23,217.5642,106.8742,40.0413,62.685,65.88,71.81,72.26,119.56,77.9223,63.22,59.867,317.01,125.19,66.9339,108.0847,177.871,97.16,68.55,115.6053,33.74,9.52,50.4715,78.6803,178.9981,81.1,50.0717,
2015-05-01,90.9491,107.1074,30.0074,53.6276,57.1532,70.4828,146.5227,43.4232,66.7363,59.5414,96.3302,125.9765,93.5435,386.22,144.9037,134.7168,104.8326,282.3297,61.2523,110.55,165.9865,89.4712,191.23,86.52,17.74,162.8298,125.6,125.3919,43.5645,36.1157,73.799,471.16,62.9,63.595,59.18,172.5,219.064,107.4483,40.4865,66.465,67.3,72.11,73.89,119.77,79.0402,63.79,60.6535,320.5,126.59,67.1963,108.3778,177.8011,98.28,69.42,115.4669,34.005,11.48,51.7416,78.4501,181.9085,82.4,50.4939,
2015-05-04,91.149,108.3942,30.2187,54.3263,57.4731,70.7625,148.1216,43.7116,66.6724,60.1492,96.9264,126.0949,93.2642,386.22,147.3719,136.3748,105.5285,282.3979,61.3785,109.9,166.1198,89.6915,189.65,87.4,17.88,165.0712,126.3,126.6309,44.336,36.381,74.7301,474.17,64.83,63.875,60.35,171.3,219.9989,107.6916,40.593,65.26,66.23,73.06,73.05,119.19,79.1141,65.14,61.4681,324.04,127.02,67.1588,108.983,178.8799,101.0,71.03,118.0073,34.395,11.34,51.2592,78.273,183.5493,82.34,51.6131,
2015-05-05,90.3769,107.2682,30.0426,54.192,56.7445,69.8395,145.682,43.572,65.6319,59.8821,94.4771,124.9798,91.942,385.8,145.821,134.5368,103.6052,278.4418,61.1633,107.54,164.3198,88.9922,187.04,84.61,17.37,160.7646,122.15,125.1521,44.6094,36.2302,72.9174,465.5,63.3,61.93,59.51,168.55,216.9604,107.5261,40.2542,63.48,64.59,72.08,72.89,117.3,78.1348,75.47,60.4943,321.23,127.69,65.5,108.4629,177.2417,97.5,69.165,114.9331,33.63,11.17,50.4222,76.7233,183.7348,81.51,51.1812,
2015-05-06,90.0772,107.3818,29.7053,53.9859,56.8156,69.2894,145.2343,43.2837,65.7597,59.5506,93.8166,125.9765,92.063,383.56,151.164,133.6651,103.7695,276.0642,61.1187,108.65,162.9032,88.6665,188.55,84.08,17.3,159.6096,122.93,125.192,44.2286,35.8452,73.799,470.01,63.55,62.195,58.91,155.01,217.0773,107.1272,40.2542,63.95,64.9,70.85,71.05,117.21,78.3103,73.84,60.7003,323.39,127.39,65.6687,107.8577,177.6213,100.54,68.215,114.0435,33.47,11.41,49.5262,76.7764,185.4342,81.41,49.9637,
2015-05-07,90.5222,108.5834,29.8118,54.0217,57.4909,69.5505,144.2749,43.2465,65.5498,59.9006,93.3763,126.0653,92.5193,383.29,147.3341,135.2947,104.2721,279.9521,61.7497,112.01,163.0432,88.7144,190.82,83.85,17.18,161.0484,125.05,126.3911,44.4923,36.0637,75.8693,468.62,63.92,61.975,58.87,162.96,217.9733,108.0418,40.4575,65.13,64.86,71.25,70.39,118.39,78.5228,69.72,61.0186,321.89,128.06,66.559,107.8672,177.2517,102.08,68.4925,117.1276,33.64,11.32,49.6739,77.2103,186.5378,81.76,49.8263,
2015-05-08,92.1663,109.4539,30.2024,54.4159,57.9707,71.0515,148.3318,44.2417,66.8641,61.6317,95.266,128.2659,93.7298,398.43,149.7928,134.5462,105.5961,285.3309,62.3732,113.21,164.7732,90.5824,195.81,85.71,17.51,164.3371,127.41,128.3895,44.8243,36.199,76.1764,481.29,65.58,63.2,59.71,163.02,223.0959,109.9003,41.135,65.1,64.85,68.02,71.31,118.4,80.0565,67.37,61.44,326.29,130.4,66.559,109.0303,180.6479,103.83,69.135,119.243,33.99,11.355,49.9693,77.8745,188.1004,82.17,50.1797,
2015-05-11,91.7666,108.5929,30.1492,53.753,57.9352,70.8744,147.1531,44.0185,67.0558,62.7183,96.0733,128.1573,93.5715,396.91,150.1805,134.1388,105.6348,294.0228,62.0243,113.4,165.4565,90.3908,197.54,86.12,17.47,163.0843,124.08,128.1997,45.0098,36.0325,76.8995,477.56,65.96,63.535,59.35,161.04,222.57,110.1241,41.2511,65.27,64.36,68.1,71.63,117.46,79.7886,66.56,61.4213,325.02,131.2,66.1185,108.6615,179.1296,104.61,68.705,120.7257,34.25,11.47,50.3336,77.6088,189.0575,81.59,49.6397,
2015-05-12,91.258,108.4699,29.9894,53.2513,57.5886,70.1099,145.2983,43.8325,66.1157,62.1566,96.8347,127.9007,93.3387,395.3,149.859,131.846,106.3886,289.1994,63.8355,113.58,164.9465,89.1646,196.97,85.895,17.27,169.7008,124.08,131.7569,44.5118,35.7048,75.7901,479.4,67.45,65.235,58.64,161.08,223.5536,109.2094,40.5639,65.845,64.47,67.24,70.33,116.3,79.6038,68.56,61.2059,321.61,130.82,65.8468,108.7939,178.3305,105.0,68.715,118.1655,33.845,11.29,50.2155,76.9535,189.7216,80.92,49.571,
2015-05-13,91.3306,109.6242,29.7674,53.0184,58.024,69.7929,145.436,43.7395,66.4442,62.0645,97.5961,128.1376,92.9383,390.04,150.1616,131.5618,106.1084,288.1275,64.8375,113.4,166.1515,89.0018,198.23,85.78,17.23,169.8183,125.52,131.587,44.5509,35.4239,76.9986,477.46,67.49,64.16,58.75,159.41,226.3097,109.0339,40.4671,65.37,65.48,67.27,70.85,116.56,79.8995,66.25,51.9459,323.42,129.79,66.4278,108.0847,178.1907,104.26,68.9625,118.4719,34.08,10.93,50.4813,76.2097,189.2626,80.98,49.9048,
2015-05-14,92.4933,112.1505,30.1314,53.5559,58.6194,71.0981,148.7324,45.2647,67.1427,62.1106,99.7518,129.3711,94.9403,394.35,151.3059,133.6272,107.7417,289.8523,65.2012,115.08,167.4498,91.2529,198.92,87.46,17.91,170.5523,123.0,131.7469,45.1954,35.9129,78.326,491.43,68.16,65.28,59.31,161.69,233.2242,110.7205,40.6994,66.64,65.67,68.14,71.53,117.69,81.3038,68.31,52.8635,325.6,130.01,67.1963,108.7009,180.578,106.78,70.175,120.706,34.3,10.93,50.9835,77.5645,189.6142,81.86,50.6804,
2015-05-15,92.9202,112.9074,30.1758,53.959,58.6371,71.2473,149.0813,45.3019,66.9956,62.2855,100.2656,128.4435,95.0427,391.24,152.6014,134.0441,108.9594,289.0143,64.1695,115.53,167.8865,91.4924,199.07,87.37,17.85,172.1673,126.21,131.9568,45.4005,36.0793,79.0887,489.01,68.11,65.705,59.28,160.56,233.6624,110.3403,40.6897,67.62,67.14,67.34,70.67,117.29,80.888,67.45,52.62,325.62,130.57,67.1213,108.2458,180.7778,106.86,69.885,120.8443,34.445,11.13,51.3576,77.2635,189.956,81.48,51.0437,
2015-05-18,93.9375,113.3521,30.1669,53.7619,58.2995,72.2262,150.073,45.4228,67.0324,62.617,101.825,128.256,95.3872,395.42,154.3793,134.1673,109.9162,288.1957,64.7707,116.37,167.5498,92.527,200.76,87.43,18.06,172.8623,127.31,133.1658,45.6348,35.5019,80.2378,496.74,69.76,65.86,59.86,163.16,236.4088,111.4127,41.2608,67.77,67.53,68.26,71.38,118.74,81.1652,68.66,53.1912,327.55,131.49,68.2366,107.4211,182.1362,107.65,70.525,124.314,34.62,11.32,51.5447,77.6265,193.7356,82.7,51.5935,
2015-05-19,94.428,114.0618,30.3711,54.2188,58.4061,73.1306,150.1832,45.5809,67.5011,62.8657,101.4214,128.8283,95.2755,395.17,155.5046,133.9873,110.2642,290.7975,64.1992,116.85,167.6198,92.6132,202.14,88.75,18.12,173.9683,128.31,133.6754,46.338,35.6216,81.7435,504.15,70.37,65.54,59.24,161.96,236.2627,111.4712,41.0091,67.675,68.37,68.5,71.35,118.34,80.6571,68.01,53.4735,329.59,133.19,68.1804,109.1275,182.8554,108.25,70.735,126.4393,35.32,11.53,51.9976,77.4317,193.0617,83.2,51.6819,
2015-05-20,94.101,114.7146,30.451,54.1651,58.5483,73.4569,150.5688,45.7018,67.4184,63.6115,101.0636,130.279,94.2978,401.0,154.6819,133.9494,110.5638,289.8912,64.5926,116.86,164.1232,92.709,201.97,88.73,17.98,174.7513,126.75,133.5555,46.1719,35.3459,81.3671,512.77,70.95,66.18,59.22,164.44,235.4836,111.4712,41.2414,68.57,68.81,68.19,70.45,119.55,81.3685,66.85,53.8687,331.3,134.76,69.9798,108.7483,182.5757,109.67,70.63,125.3223,34.89,11.58,52.7558,77.5291,192.925,83.69,51.6524,
2015-05-21,93.7075,113.9766,30.5043,53.8426,58.335,73.1026,150.4403,45.8878,68.2547,63.4366,102.0269,131.0881,96.5512,401.15,155.6748,134.9252,110.8441,293.5161,64.5035,116.2,164.9832,92.345,203.12,90.2,17.87,174.9666,125.05,132.8461,46.6798,35.1326,80.8223,516.0,71.58,65.91,59.38,168.57,233.1852,111.5882,40.9608,69.015,68.71,67.83,69.94,120.36,81.9136,65.07,53.9345,330.84,133.84,69.2394,108.0183,179.5991,108.41,70.81,125.2333,34.96,11.58,52.5687,77.4937,193.6282,83.49,51.4168,
2015-05-22,92.7285,113.1534,30.4333,53.1975,58.184,72.5525,150.2015,45.5995,68.2823,62.8933,102.4764,130.4072,96.7933,398.68,155.2682,134.4799,110.6798,293.6428,64.2882,116.09,165.0898,92.3833,205.0,90.44,17.83,175.2015,125.08,135.7538,46.5137,35.0442,81.3572,513.88,71.11,65.44,59.29,171.94,234.3247,110.9155,41.135,69.36,69.7,68.33,69.66,121.42,81.7658,63.45,53.7087,330.59,133.29,74.6001,107.8856,180.548,107.69,71.025,125.342,35.05,11.87,52.5687,77.5468,193.8332,84.09,50.9161,
2015-05-26,92.2436,111.8761,30.2823,52.8302,58.7349,71.3872,146.0053,45.1996,68.2914,62.1566,100.6967,128.0882,95.769,392.88,153.5187,132.9072,110.0612,292.3955,63.9691,114.46,162.3898,91.5116,205.09,89.08,17.77,174.1053,122.63,133.8053,46.8262,34.9662,81.4166,506.63,71.14,64.28,59.27,165.94,231.6465,110.2526,40.7091,68.905,69.27,67.78,70.55,119.82,80.925,60.74,54.0286,325.28,132.69,72.5195,107.1272,178.9698,107.29,70.65,125.2234,34.61,11.53,51.9287,76.4842,191.1768,83.75,50.2386,
2015-05-27,92.5273,113.021,30.451,53.2692,59.8723,72.0864,147.3183,45.5809,68.8337,62.9854,103.1644,129.2625,96.3556,402.92,154.5022,134.1104,111.3466,298.9436,64.8895,116.02,164.5532,92.527,209.47,89.73,17.99,174.7317,127.8,134.8345,48.2911,34.8725,81.1789,515.37,72.15,65.225,59.7,168.12,232.9515,111.403,41.2414,68.67,70.52,68.47,72.04,119.45,81.9413,61.85,54.6685,330.02,134.72,72.3133,107.6865,178.9798,107.92,71.38,130.2055,35.45,11.55,52.6376,77.1395,190.0775,84.06,50.9259,
2015-05-28,92.5456,113.1818,30.5753,53.4842,59.9522,71.9838,144.4811,45.8134,70.2214,63.676,103.5221,128.4139,96.0856,400.1,155.2966,133.9967,112.487,305.0728,64.8153,114.93,161.9332,92.1917,208.62,89.23,18.27,174.6241,127.4,135.7638,47.9591,35.2028,81.0303,512.12,72.41,65.325,61.18,166.19,231.627,110.5451,40.4091,68.025,70.59,68.33,72.68,118.91,81.4054,60.57,55.186,328.18,134.57,71.2637,107.222,180.578,108.14,71.33,128.5435,35.29,11.52,52.2733,77.3963,189.5497,84.23,51.2008,
2015-05-29,91.6215,113.7401,30.8505,54.5503,59.1703,71.1541,143.4802,45.1996,72.5097,59.4862,102.9901,127.9205,95.3313,396.99,158.7293,133.1251,114.0141,298.9631,64.073,114.44,162.5832,92.0863,206.08,87.14,18.27,210.095,128.29,140.7199,48.6036,34.9197,81.06,512.56,75.34,65.36,60.67,163.84,231.033,111.2275,39.867,67.8,69.71,67.29,72.63,117.95,81.4609,59.72,55.3459,324.68,133.62,70.5046,106.71,181.5669,110.15,70.835,128.1874,35.77,11.5,51.9189,76.6879,185.973,83.78,51.0879,
2015-06-01,91.53,113.4089,30.6818,54.4249,59.4724,71.5083,144.1872,45.5158,72.6016,61.2174,104.6505,127.7527,95.4524,393.35,158.9374,133.4188,115.6087,301.253,64.5035,114.45,167.3932,92.0768,205.44,86.0,18.51,210.3593,126.8,143.7475,48.6134,34.7834,81.6148,513.81,75.9,66.095,61.74,164.78,232.0458,111.8904,39.6057,67.765,70.04,67.81,73.32,118.68,81.6918,60.34,55.8352,325.61,133.82,70.7389,107.3737,182.7655,109.68,71.49,129.6218,36.14,11.48,51.7613,76.0768,188.6018,83.88,51.3579,
2015-06-02,91.4751,111.4125,30.6197,53.968,59.1969,71.6762,143.6455,45.5158,71.6366,60.5912,104.522,127.8613,94.8192,387.62,155.2209,133.1251,113.3955,297.8913,64.4219,113.88,166.3765,92.0672,205.19,86.1,18.29,210.1831,124.8,141.3994,48.418,34.7939,80.7827,508.9,73.72,65.625,62.37,163.91,230.4389,111.2957,39.7896,67.035,69.68,67.14,72.28,118.0,81.3315,59.66,56.1551,329.21,134.09,70.0641,106.6342,182.0763,108.0,71.065,127.94,36.23,11.78,51.8007,76.5639,189.8918,83.82,51.3775,
2015-06-03,91.5757,111.9802,30.5487,54.1024,59.5435,71.6295,144.2791,45.4414,71.5263,60.4991,105.1733,128.2659,94.8937,387.48,154.8616,133.1914,113.0283,298.5831,64.7559,112.68,167.0465,92.0001,208.91,86.53,18.23,209.0771,126.92,140.0404,48.3887,34.5475,80.327,514.22,73.56,66.085,63.4,161.53,230.8285,111.0423,39.7799,66.085,69.64,67.745,72.39,117.37,81.3223,62.05,56.0705,336.13,134.67,69.6892,106.5394,184.6334,108.98,71.25,127.7224,36.43,11.74,52.037,77.5114,191.4261,83.96,51.7702,
2015-06-04,90.7889,110.3717,30.3978,53.2782,59.9078,70.893,145.1605,45.274,71.3885,60.5636,104.5129,127.7922,93.9253,384.34,152.6771,132.8219,112.0908,295.6209,63.687,110.92,165.4132,91.0422,207.96,86.56,17.91,208.4801,126.94,137.5824,47.754,34.4007,79.7227,518.62,72.82,65.8,62.79,159.06,228.8203,110.2331,39.2379,66.205,69.67,67.06,74.285,119.73,80.9435,63.31,56.0705,329.89,133.86,70.2328,105.6956,179.9387,106.84,70.44,125.8626,36.26,11.44,51.6432,76.7675,188.4943,82.6,50.9848,
2015-06-05,90.2033,110.2581,30.2646,52.8481,59.89,70.3523,144.3892,45.0601,71.7929,60.9595,104.5404,127.8613,93.0686,387.86,153.9726,133.2406,112.9413,294.5685,63.7538,110.72,165.0265,91.1955,210.21,86.88,17.85,209.8308,127.35,139.3909,47.8614,34.0862,80.5152,539.4,73.39,66.45,62.91,160.26,229.532,110.4086,39.0153,65.6,69.71,66.24,74.14,119.35,81.3408,63.82,56.1363,329.66,133.4,69.3144,105.7051,175.174,108.94,70.11,126.0605,36.365,11.69,51.5742,76.8827,186.9111,82.54,51.3186,
2015-06-08,89.6269,110.6177,30.1669,52.7406,60.2366,70.0539,143.673,45.0508,72.1605,60.1492,104.3019,126.5784,92.5658,386.37,153.6832,132.8029,112.1101,291.0216,63.0264,110.81,163.5198,90.6399,210.66,87.0,17.7,207.8243,125.52,138.6615,47.6563,33.8345,79.4949,526.09,73.25,66.455,61.99,159.38,227.553,110.3013,38.6669,65.495,69.45,66.09,73.65,120.53,81.2946,63.1,55.4494,328.32,133.22,69.2019,104.4916,173.2362,107.0,69.89,125.1009,36.25,11.77,51.2493,76.2894,184.6341,81.87,51.083,
2015-06-09,89.8556,110.6934,30.1936,52.7138,60.1299,69.8488,142.1396,44.809,76.0662,59.9282,105.2651,126.8745,93.0966,382.0,154.3477,131.2424,113.3085,289.2773,63.2416,110.72,165.7398,90.1992,215.59,86.93,17.39,207.9613,124.08,138.3917,48.086,33.5934,80.5548,526.09,72.93,66.65,61.58,159.04,228.1184,109.8139,38.8314,64.63,69.43,65.77,73.8,119.91,80.9897,61.51,55.233,332.66,133.43,69.0801,103.4488,171.2384,106.25,69.66,126.0704,36.55,11.4,50.9441,76.1034,183.8914,81.49,50.9357,
2015-06-10,90.4687,112.1694,30.4599,53.4036,60.6364,71.0049,142.8283,45.1066,76.443,60.3426,107.9437,128.4632,95.0986,388.5,156.0374,133.2596,113.9851,293.5843,63.8503,112.06,168.0698,91.9714,215.45,87.73,17.74,209.8993,125.18,139.7307,48.5255,34.6104,82.3082,512.32,73.9,67.35,62.52,169.88,230.0194,110.8083,39.2186,65.145,69.42,67.17,74.06,120.69,82.0152,63.0,55.3271,336.89,134.82,69.0613,103.0981,173.0464,105.53,71.245,129.9284,37.105,11.655,51.7909,76.3868,183.7253,81.68,51.5935,
2015-06-11,90.798,113.3762,30.5931,53.1779,60.4587,71.0608,145.0412,45.6274,79.5769,60.6372,109.283,128.9473,95.5641,393.54,155.6577,134.0303,113.9947,294.1982,63.7835,112.97,166.0798,92.4791,217.81,88.09,17.81,209.6252,126.35,139.0912,48.7012,35.7847,82.8332,501.1,75.78,67.585,62.96,168.77,231.6377,111.247,39.2282,65.4,69.86,67.87,74.11,121.14,82.8467,63.44,55.6094,340.09,134.64,69.5018,104.6718,176.5924,106.11,71.7025,130.9078,37.4,11.49,51.9287,76.7144,182.66,82.19,51.7899,
