date,BA,MMM,HON,UNP,GE,UTX,UPS,CAT,LMT,CSX,FDX,RTN,GD,NOC,NSC,EMR,DE,ITW,ETN,WM,DAL,JCI,LUV,ROP,FTV,IR,PCAR,PH,ROK,COL,CMI,SWK,UAL,INFO,HRS,CTAS,VRSK,GWW,AME,TXT,TDG,FAST,RSG,LLL,EFX,AAL,XYL,CHRW,EXPD,DOV,CPRT,URI,KSU,MAS,HII,JBHT,SNA,RHI,ARNC,JEC,NLSN,AOS,ALLE,ALK,FBHS,FLR,PNR,FLS,SRCL,PWR
2013-09-19,104.7979,107.4062,78.3353,72.0681,20.6927,99.6573,79.2838,75.0795,113.0169,24.197,112.5972,72.2208,81.1028,89.8832,69.4785,56.7433,75.2418,68.6645,60.1943,36.905,21.7408,33.4058,13.9502,130.52,,59.497,50.1475,98.3934,97.8202,69.3248,118.1062,82.7454,33.79,,51.9736,47.2913,66.39,246.9435,44.532,28.7381,104.5413,44.6703,29.9855,87.1383,58.4772,18.2231,25.6618,54.8598,41.7949,66.8922,17.005,57.79,105.1853,18.3181,65.0835,70.741,92.9316,35.6311,17.9999,58.6738,31.9011,21.3311,,28.996,39.7741,66.2216,59.1918,58.4622,117.11,27.75
2013-09-20,102.6763,106.028,77.1529,71.4768,20.312,97.504,79.1542,72.5127,110.9453,23.8985,112.5972,70.7082,79.7458,88.279,69.0786,55.3951,74.11,68.8084,60.0072,36.7478,21.6018,32.7671,13.8254,129.9189,,59.5788,49.8019,97.8294,96.2695,65.3303,117.5124,81.5064,33.5,,52.126,47.6351,65.8,243.9099,44.5127,28.2129,102.5664,43.9518,30.1,86.3673,57.6989,18.1463,25.3446,55.2783,41.6842,65.5827,16.875,56.52,104.4168,18.1204,63.8589,71.3045,92.8027,35.3108,17.68,58.0157,30.7771,21.1752,,28.7828,38.8777,66.7406,59.5446,58.2682,116.4,27.37
2013-09-23,103.451,106.9998,75.9344,71.3289,20.5404,97.3616,78.9294,72.7523,110.6159,23.6995,110.7468,70.4308,79.5287,87.8756,69.4252,55.4293,74.278,68.5745,59.0889,36.5383,21.6203,32.4009,13.8446,129.4535,,58.933,49.5168,96.7468,95.8482,64.0984,116.6741,80.5479,33.18,,51.9646,47.4585,65.37,242.0138,44.5417,27.9552,99.0716,43.6276,30.0031,85.7233,57.2581,18.1175,25.1861,54.8777,41.46,65.7708,17.17,56.54,103.4516,17.7578,63.6988,70.6287,92.1033,35.0271,17.6587,57.2396,31.2147,21.1186,,29.0979,38.4719,65.7304,58.5043,57.7785,115.57,27.24
2013-09-24,104.7627,106.7259,76.0427,71.3379,20.5742,97.8777,78.9034,72.8207,111.0666,23.5909,110.5637,70.4487,79.5468,87.9581,69.5763,55.4293,74.4991,70.1668,59.8882,36.3986,22.0282,32.3445,14.1037,130.2194,,59.8608,49.0417,98.8937,96.0902,64.7797,116.9535,81.0181,33.89,,52.0095,47.4493,65.52,242.2034,44.7256,28.0246,100.2316,43.7502,30.0648,86.6394,56.5455,18.2424,25.5219,54.94,41.5809,65.7564,17.045,56.61,104.1451,17.9803,63.5575,69.7531,92.4162,35.384,17.7013,57.1905,31.3777,21.2461,,29.5335,38.5946,66.1104,58.8752,58.0095,113.99,27.66
2013-09-25,104.3313,106.1958,75.6727,70.5405,20.4981,97.2193,78.6786,72.2988,110.824,23.4643,109.4553,70.4576,79.3749,87.7564,69.203,55.3439,74.8351,69.4831,59.8626,36.1192,22.0746,32.7859,13.9981,129.628,,59.9427,48.7307,99.2849,96.2246,64.3877,116.7527,81.1809,34.13,,53.3003,47.1519,65.07,241.2103,44.6772,27.6381,99.6076,43.4611,29.9063,87.0113,55.9641,18.4249,25.6805,54.2812,41.0972,65.2644,15.53,56.79,102.9268,17.7001,63.4727,68.3446,91.6432,35.7044,17.7653,57.2495,31.3691,21.1705,,29.3898,38.5851,66.6387,59.2552,57.5095,114.6,27.99
2013-09-26,105.0972,106.6022,75.8622,70.76,20.515,97.5752,79.3703,72.0421,112.5488,23.5005,109.4457,71.4243,79.8363,88.3431,69.5941,55.8218,73.9011,69.8992,59.9562,36.3986,22.26,33.0771,14.1037,130.9079,,59.688,48.7566,99.9945,96.9417,64.3317,117.1806,81.8501,34.07,,53.0403,47.282,65.25,242.9167,44.7159,27.6877,100.7456,43.6976,30.0119,86.9932,56.0203,18.7035,26.3334,54.2366,41.2274,65.1197,15.495,57.64,103.4516,17.6177,63.501,68.4302,92.1677,35.7501,17.6374,57.2298,31.3348,21.2744,,29.7512,38.5946,66.7591,59.6351,57.9262,115.65,28.21
2013-09-27,104.5338,106.2135,75.438,70.1507,20.3458,97.3082,78.8948,71.6999,112.0201,23.3829,109.6481,70.4755,79.8725,88.2331,69.1408,55.3781,73.2695,69.4017,59.2589,36.1367,21.8521,32.8235,14.0461,129.3759,,59.5061,48.2038,99.112,96.0723,64.0144,116.613,81.9224,30.91,,53.0941,47.5979,65.34,238.285,44.1643,27.648,101.8101,43.8116,29.9498,86.5578,56.086,18.3288,26.1096,53.8182,41.06,64.6495,15.495,57.67,103.1892,17.4035,63.5104,68.849,91.772,35.6677,17.4881,56.7681,31.1632,21.1989,,29.464,39.2551,65.8509,59.2732,57.5558,115.67,27.64
2013-09-30,103.4422,105.4979,74.9506,69.5907,20.2105,95.938,78.9985,71.3576,110.5553,23.2834,109.9758,69.466,79.1759,87.3256,68.7497,55.2074,72.3978,68.9857,58.5361,36.0057,21.8706,32.8517,13.9693,128.8329,,59.0694,48.0828,98.9028,95.8571,63.3331,116.0279,81.9043,30.71,,53.1569,47.5794,64.96,236.2896,44.532,27.3606,101.8322,44.0481,29.6037,85.7143,56.1235,18.2135,26.0536,53.0526,40.9856,64.9895,15.895,58.29,102.4863,17.5353,63.4915,69.4105,91.5695,35.7227,17.3175,57.1512,31.2747,21.35,,29.0145,39.2834,65.7674,58.7485,57.7688,115.4,27.51
2013-10-01,103.6623,105.6834,75.1131,70.191,20.4473,95.5464,79.3703,71.6657,110.5119,23.6542,111.0841,70.133,80.0444,88.1323,69.5319,55.5231,73.1361,69.1123,58.6637,36.3026,22.4454,32.9644,14.1325,129.5116,,59.2787,48.1519,99.4759,96.7714,64.6304,115.9056,83.5231,31.38,,53.5782,48.0812,65.16,238.9441,44.2127,27.6183,103.7264,45.0032,29.7635,86.4671,56.1422,18.9148,26.3428,53.2929,41.4042,65.59,16.405,59.32,104.4824,17.5518,64.735,69.9435,92.7199,35.7867,17.4241,57.5736,31.8582,21.5153,,30.2331,40.2459,66.6665,59.6894,57.8243,116.99,27.81
2013-10-02,103.7415,105.3123,74.7701,69.9446,20.5827,93.4109,78.9207,71.9309,108.4144,23.5819,111.1034,68.5737,79.1669,87.2523,69.7896,54.977,73.2073,68.3254,58.8933,35.9883,22.4825,32.7859,14.0749,128.0475,,59.2878,48.1346,99.012,95.8751,63.2024,117.5735,82.5735,30.93,,52.8252,47.4307,64.37,238.9441,43.9708,27.3805,104.4165,45.1347,29.5327,85.1973,55.6734,19.0589,26.2308,52.6341,40.9856,65.2644,16.58,60.41,104.0795,17.4859,64.1227,70.0006,92.3978,35.7776,17.1042,57.5834,31.4206,21.4445,,30.0709,40.3309,67.8435,59.9517,57.2595,115.63,27.91
2013-10-03,101.4526,104.7381,73.5155,69.6086,20.3881,92.2631,77.9005,71.8453,106.4642,23.2291,109.4361,67.5281,77.7827,85.3272,68.7675,54.3797,73.0205,67.7556,58.0174,35.4644,22.7514,32.6732,14.1229,126.5446,,59.0785,47.8237,97.3108,95.2297,62.3811,115.0586,82.1666,31.65,,52.3322,46.8173,63.97,238.1225,43.3805,26.8553,103.5575,44.679,29.1334,84.0544,55.3076,19.6737,26.0256,51.4233,40.0182,64.0128,16.55,59.92,103.4516,17.2551,63.7082,68.9442,91.2106,35.5671,16.7629,56.3064,31.1632,21.1563,,30.0246,40.0667,66.6294,59.3275,56.8984,114.22,27.74
2013-10-04,103.1781,105.489,74.2285,68.9456,20.3458,92.7792,78.6786,72.0421,106.1781,23.1296,110.5733,66.9243,77.7194,85.5472,68.8919,54.5845,73.4297,68.1445,58.7147,35.6216,23.354,32.739,14.286,125.9725,,60.1155,47.9619,97.8658,96.0274,62.5211,116.3248,82.4198,31.74,,53.4168,46.9753,65.02,239.1517,43.5257,26.8751,103.1464,44.9156,29.3109,84.2449,55.8797,19.7217,26.2868,52.0643,40.0275,64.3673,16.535,60.7,104.951,17.2716,63.9343,69.401,91.6524,36.3359,16.9762,56.5225,31.2318,21.2225,,30.0153,40.1327,66.6109,59.9879,57.1391,115.83,27.8
2013-10-07,102.7291,104.8617,74.8333,68.4215,20.2527,92.5656,77.84,71.4689,107.0969,22.9396,109.571,67.7986,77.9546,87.0689,68.2786,54.3712,73.3496,67.7375,57.1501,35.6739,23.0388,32.5042,14.2668,126.0598,,58.4509,47.4436,96.6649,95.6241,62.4091,114.5259,81.416,30.97,,52.4128,46.427,64.66,235.766,43.2934,26.6372,102.6104,44.2059,29.2221,84.0363,55.7953,19.5872,26.1189,51.8952,39.9065,64.0345,16.26,58.37,104.0982,16.8761,63.6517,68.6777,89.4621,36.0705,16.9975,56.2475,31.0688,20.8824,,29.9412,38.9532,66.0733,59.029,56.454,115.38,27.51
2013-10-08,101.6286,103.51,73.8494,68.1706,20.0243,91.4356,76.8889,70.8871,106.1434,22.8401,108.0193,66.744,76.869,86.253,67.7898,53.7398,73.1272,66.9867,56.0362,35.3509,22.464,32.1191,14.2188,124.1012,,57.1411,46.7093,94.8637,94.7994,61.5038,113.0589,80.376,30.24,,51.9915,46.4085,64.94,232.9761,42.5096,26.3598,102.5517,43.794,28.9648,83.4376,55.4858,19.2318,25.5592,51.4411,39.1251,63.3038,16.015,56.51,103.7514,15.9861,63.4068,67.9258,88.008,35.4847,16.9336,55.2848,30.8028,20.547,,28.4168,37.3867,64.5904,57.7444,55.8243,114.32,27.05
2013-10-09,100.7747,103.8722,73.9216,68.2781,19.9397,91.5068,76.69,71.4603,105.7707,23.0301,108.5012,66.6719,76.7507,86.2622,68.332,53.9104,73.4741,67.1405,55.8236,35.2723,22.4825,32.2694,14.3435,123.2905,,57.0865,46.8561,94.5817,93.5714,62.0918,112.9453,79.942,30.08,,52.0722,46.4642,65.14,227.8478,42.2967,26.221,101.2154,41.0514,28.7252,83.3923,55.7296,19.2702,25.382,51.637,39.4507,62.8408,15.995,55.98,102.9642,16.1557,63.501,67.4118,88.1829,35.0454,17.2748,55.1276,30.983,20.4762,,28.4678,37.0376,64.507,57.7172,55.8891,113.74,27.03
2013-10-10,104.6747,105.436,76.8009,70.3926,20.515,94.2473,78.0561,72.4956,109.8012,23.5819,110.8913,68.7359,79.601,89.0123,70.1807,55.4463,73.7588,69.2118,57.7538,35.997,22.7236,33.1898,14.5066,126.4167,,58.7875,48.126,97.3927,97.13,63.7157,115.8358,81.615,30.12,,53.4258,47.2913,66.45,231.044,43.6321,27.0138,103.2932,41.989,28.9559,84.8617,57.0331,19.6929,26.0536,52.1266,40.1112,64.4903,16.195,58.1,105.9912,16.6603,66.2705,68.6586,90.7413,36.0522,17.808,56.3457,32.0126,21.043,,28.9079,37.7453,66.4904,59.1828,57.4447,115.97,27.68
2013-10-11,103.8647,106.6552,78.0374,70.5001,20.6419,95.2172,78.4798,73.2485,109.3591,23.3648,111.672,68.7089,79.9198,90.1674,69.9941,55.7621,73.2162,69.5826,58.9273,36.4423,22.6216,33.4433,14.6122,127.0574,,59.7971,48.545,98.0477,97.3361,63.9677,115.5389,82.5645,30.12,,53.1569,48.0905,67.07,232.8497,43.9611,27.0634,103.2051,41.4545,29.3286,85.2063,57.1081,19.9042,26.2122,52.4382,40.4181,65.3657,16.29,57.73,106.1693,16.9995,66.6567,70.4289,91.045,36.3176,17.744,57.1218,31.9526,21.4539,,28.9589,38.4436,67.6396,60.0603,58.2132,116.88,28.36
2013-10-14,105.1677,107.256,77.6042,70.4509,20.625,95.1193,78.1253,73.7876,110.5119,23.5367,111.1901,68.8441,79.9653,90.5799,70.2696,55.9754,73.9189,69.8721,58.6297,36.4248,22.3527,33.4715,14.6889,127.0672,,59.7426,48.8776,98.2114,97.4975,64.3224,117.0758,82.8177,29.92,,53.5423,48.2113,67.26,233.4908,44.1353,27.0435,103.1537,42.1467,29.4529,86.1496,57.3425,19.7698,26.2775,52.9368,40.5391,65.6768,16.435,57.88,105.6445,16.7761,67.1654,69.6484,91.1646,36.2718,18.0212,57.3182,31.8839,21.3972,,29.4362,37.7831,68.344,59.6984,58.7132,117.1,28.37
2013-10-15,104.0408,105.8601,76.846,70.0253,20.4642,94.1406,78.0561,73.3683,109.1251,23.609,115.7295,68.2132,79.0911,89.2415,69.9852,55.2671,73.2606,68.5244,56.9205,36.1716,22.2693,32.955,14.5834,125.9409,,58.7784,48.342,96.1009,95.3283,63.5197,115.7223,80.9458,29.65,,52.861,47.9882,66.97,230.6106,43.4773,26.4291,102.5957,41.9978,29.2754,84.9977,56.3954,19.6929,26.0443,52.3225,40.1484,64.7435,16.195,57.38,104.4356,16.4039,67.0618,69.2392,90.4192,36.2078,17.8719,56.6109,31.6179,21.4964,,29.0516,36.3393,67.4265,58.5676,57.7873,116.75,27.83
2013-10-16,105.9424,106.8496,77.3966,70.4061,20.6081,94.7011,78.9639,73.8132,110.824,23.4191,118.7943,68.7359,79.7285,90.4607,71.0251,55.2415,73.8033,68.651,56.793,36.6518,22.6401,32.7671,14.9672,126.2128,,57.6232,49.1972,96.1009,95.3462,64.397,116.3946,69.4066,29.95,,52.6818,48.6666,67.77,232.7323,43.6805,26.8156,102.9114,42.6987,29.4174,85.3152,56.8174,19.8082,26.0443,52.5139,40.3809,63.897,16.245,59.79,106.1224,16.0399,67.382,70.229,90.6124,37.0772,18.1919,57.7897,31.8839,21.5012,,29.8022,36.094,68.724,58.9476,58.0929,118.89,28.08
2013-10-17,107.6591,108.3339,78.2902,67.7181,20.8788,96.1159,79.4741,73.9683,112.1241,22.9487,120.6543,69.9708,80.4844,92.34,69.7896,55.6426,74.4081,69.5193,57.2522,37.0796,22.9832,33.556,15.3605,127.4846,,57.7778,49.6205,97.1744,96.879,65.489,116.9972,67.2543,31.15,,52.9865,49.2335,68.71,236.4612,44.1837,27.2715,103.4547,42.8477,29.4174,85.6054,57.7833,20.1732,25.6431,52.9813,40.1298,63.2315,16.32,61.94,106.0475,16.3377,67.7777,71.057,92.3978,37.0956,18.3198,58.9096,32.5274,21.8365,,30.3304,36.2732,70.0216,58.4048,58.7966,119.59,28.61
2013-10-18,107.8616,108.5282,76.3406,68.1392,21.6148,95.8668,80.4078,75.2521,111.7254,23.2472,121.859,69.2767,80.5026,93.1284,71.0073,56.0095,74.8885,70.0258,58.4426,37.0621,23.1871,33.772,15.4181,128.2225,,60.8068,49.7242,102.2596,98.9765,65.8343,119.1454,69.7774,30.92,,53.3361,49.3915,68.69,238.6281,44.5804,27.9949,102.8821,43.1106,29.3908,85.9592,58.299,20.3077,25.9603,53.6045,40.846,64.3384,16.27,64.89,109.9741,16.528,68.7951,72.1325,93.493,37.4617,18.4051,58.5658,32.9822,22.0821,,30.3628,36.83,71.5416,59.0199,59.5188,118.69,28.75
2013-10-21,106.9372,108.8905,76.4038,68.9456,22.1139,95.76,81.0822,75.5623,108.605,23.5457,122.7939,67.6633,80.1383,91.8541,71.1051,56.2655,74.8707,70.1525,58.145,37.1233,22.8904,33.6687,15.4373,128.1739,,61.6527,49.8105,104.6703,98.7165,65.181,119.5558,70.0758,30.57,,53.4347,49.5773,68.38,237.8516,44.8126,27.9255,102.4489,43.0405,29.5061,85.6236,57.9896,20.3846,26.5377,53.9161,41.2553,64.6856,16.425,64.38,110.6301,16.2881,68.0791,71.7042,93.9255,37.0864,18.3411,58.9096,33.1881,23.7826,,30.5111,36.6696,71.0874,59.4361,59.3614,119.19,28.72
2013-10-22,107.8264,109.3764,77.7667,69.3175,22.0124,94.4342,81.0736,76.8288,112.7222,23.6,124.9913,68.6909,80.284,93.0092,71.6384,56.658,75.1998,70.5866,58.6892,37.5511,23.6321,34.0256,15.6963,129.7467,,62.1166,50.4584,103.988,98.8331,65.993,120.6648,69.9583,31.18,,54.7525,49.6145,68.35,239.6122,45.3545,28.1534,102.3902,43.7239,29.9054,86.1678,57.8208,21.0858,26.4253,54.0586,41.4321,65.4091,16.345,64.69,113.1791,16.9581,68.032,71.2854,93.7783,37.2695,19.962,59.5088,33.3168,24.2738,,30.8355,38.4342,71.4118,58.5133,59.5003,120.97,29.28
2013-10-23,113.5839,108.8463,78.245,69.3936,21.7417,94.6655,81.2292,72.1676,114.395,23.6723,125.1166,70.7459,78.5265,96.7677,76.4913,56.7177,74.7906,70.9756,57.6263,37.8043,23.7434,34.1671,15.7443,128.7468,,61.3798,50.277,103.3149,98.9854,67.2249,118.3594,69.0811,30.95,,54.6449,49.6795,68.53,238.5107,45.2094,28.2525,106.7659,43.0458,29.8966,87.0567,57.4832,20.5575,26.5471,54.2188,41.06,65.3874,16.17,64.93,115.8875,16.7761,67.8907,71.2188,93.2261,35.9515,19.77,59.1748,32.8535,23.7354,,31.0579,38.0756,70.8742,59.1309,59.0003,120.87,29.18
2013-10-24,113.5487,109.1025,78.7776,69.0576,21.9447,95.2617,81.6961,72.831,114.9497,23.9256,126.8032,70.3764,79.337,98.5278,78.1,56.7689,74.9685,71.0117,58.247,37.7781,24.4016,34.1577,16.3296,127.7371,,61.5345,50.5103,104.079,100.1686,67.4209,120.3854,70.3109,31.3,,53.8381,49.8282,68.02,237.4905,45.1707,28.7777,107.5295,43.3629,29.799,87.3378,59.7619,21.7775,26.8749,54.4147,43.0693,66.3786,16.225,65.12,116.6372,17.3883,68.2204,71.5614,93.3089,35.8783,19.7274,59.6267,33.4455,23.6976,,32.2857,40.2931,71.2542,59.7394,58.7873,114.54,29.22
2013-10-25,115.4943,109.9242,78.9761,68.2557,21.894,95.671,82.6644,73.0378,116.1459,24.0703,127.2754,72.0709,80.3751,99.3436,77.9045,57.3577,74.3192,71.0479,60.917,38.1098,24.3924,34.4218,16.4735,129.1642,,61.7164,50.5794,105.9075,99.1378,65.9743,118.4031,70.953,31.17,,53.4347,50.0977,68.39,241.427,45.5674,28.8075,107.3533,44.587,29.9409,88.4626,61.4404,21.278,27.156,54.0942,42.6786,65.7998,16.335,65.35,115.7282,17.3635,67.7683,71.1617,93.9531,35.924,19.7061,59.4891,33.497,23.9715,,32.5035,40.9631,70.726,60.5476,65.9447,116.85,29.15
2013-10-28,114.341,110.3659,78.8227,68.1348,22.0716,94.3096,84.532,72.6156,115.4785,24.1427,127.7284,73.0894,79.8196,98.8761,78.3133,57.2724,74.248,70.9575,59.9902,38.0749,24.2348,34.0916,16.4063,120.64,,61.2252,50.2857,105.953,98.3221,65.4423,117.8093,70.8897,32.12,,53.2465,50.0977,67.94,243.0521,44.6288,28.7777,106.6044,44.4725,29.9143,88.0725,61.7874,21.1435,27.0998,54.1298,43.3763,66.0964,16.345,65.79,115.0534,17.3056,67.5045,70.762,93.631,35.9515,20.3885,59.9017,33.4112,23.9148,,32.485,40.6328,70.9669,60.2752,64.6114,115.908,29.22
2013-10-29,114.1473,110.684,78.94,67.4538,22.1731,94.6922,84.9988,72.4347,115.8512,24.1156,128.3163,73.7924,80.0291,99.2886,78.2067,57.5027,73.5186,71.672,60.6364,37.7606,24.4295,34.3841,16.4639,124.4167,,61.8801,48.9208,106.2987,99.4157,65.5077,111.6879,72.2281,33.91,,56.2584,50.1628,68.74,246.5191,46.2738,28.857,108.0581,44.8071,30.0297,88.8707,61.0372,21.4893,30.472,54.2277,43.3865,66.6101,16.4,65.87,115.8594,17.7605,67.8248,71.0951,94.4133,36.0155,20.3459,60.0687,33.8917,24.019,,32.6888,41.0292,71.2542,61.4285,65.491,116.18,29.56
2013-10-30,114.1649,110.2511,78.2721,67.4628,22.3085,94.274,84.9729,71.9349,115.9032,23.6904,127.9983,73.9997,78.7632,98.6378,77.3573,57.0846,73.1272,70.9665,60.6194,37.1407,24.55,34.3841,16.4351,122.0283,,61.2141,48.0051,105.1798,98.6538,65.3583,109.5397,71.1972,33.91,,55.7027,49.8003,68.15,243.8286,46.0803,28.7282,108.0581,44.4637,29.5949,90.2041,60.6902,21.691,31.3619,53.6579,43.1018,66.4437,16.165,64.27,114.2475,17.7771,67.4668,71.6947,93.2629,35.3749,20.1753,59.5579,33.5399,23.8107,,32.3135,41.048,70.4479,60.9835,64.491,115.46,29.77
2013-10-31,114.8868,111.1876,78.2811,67.8256,22.1139,94.541,84.9383,71.8229,115.5738,23.5728,126.2538,74.2431,78.8907,98.5553,76.9103,57.1444,72.7981,71.265,60.3542,38.0138,24.4573,34.4784,16.5214,123.1157,,61.6155,48.031,106.1804,98.9675,65.1717,110.9194,71.5227,33.95,,55.5413,49.9676,68.52,242.8445,46.2835,28.53,106.7586,43.8824,29.7013,91.1111,60.6434,21.105,32.3174,53.1861,42.1298,66.4075,16.115,64.59,113.882,17.4793,67.4009,71.4092,95.7753,35.265,19.77,59.7445,33.8402,24.4546,,32.7398,40.6517,68.7889,60.929,64.3244,116.2,30.21
2013-11-01,117.1141,111.2317,78.4436,68.4394,22.4523,95.6621,84.921,72.0211,116.6226,23.7718,129.7716,75.487,79.3643,99.1145,77.7865,57.1956,72.6202,71.4368,60.4483,38.1448,24.7539,34.4784,16.7613,123.5429,,61.8071,48.5666,105.5163,98.0891,65.4143,112.5174,71.4866,35.54,,55.3262,50.1721,67.98,243.8286,46.2545,28.7381,108.1829,43.495,30.4734,91.3923,61.1216,21.5565,31.1184,53.3642,42.2321,66.0241,16.005,64.43,114.9035,17.3883,67.6646,71.3806,95.5268,35.5945,19.77,59.8526,34.2692,24.9707,,33.4533,40.095,69.4191,61.2832,64.491,116.68,30.59
2013-11-04,116.9029,111.6028,77.902,68.8829,22.3592,96.0803,86.3563,72.2796,117.654,23.9527,130.2246,75.8204,79.3005,99.6003,77.6434,57.4857,72.7536,71.6539,60.4056,38.0836,25.4973,34.5539,17.1451,122.6303,,61.7706,48.8689,105.8075,98.3938,65.8623,113.4431,72.0111,35.85,,55.6758,50.3207,68.33,245.4718,46.477,29.1939,109.1888,45.6966,30.2959,91.4648,61.0935,21.8159,31.7647,54.9578,43.06,66.2266,16.085,65.97,116.2624,17.3883,68.569,72.2467,96.6128,35.5396,21.1563,60.4616,34.1663,24.7103,,33.7221,40.4064,70.2625,61.6193,65.241,116.24,30.55
2013-11-05,117.5895,111.4261,77.9291,68.6365,22.3508,95.8134,86.7194,72.4174,117.42,23.9347,131.2944,76.1539,79.3187,100.0312,77.2768,57.042,72.7625,71.5906,59.9266,38.1535,25.5159,34.6954,17.1451,121.1254,,61.6064,49.4564,105.4709,97.5154,65.9463,115.0237,71.0254,35.52,,55.7295,50.3022,67.8,242.8354,46.3609,28.8372,108.4546,43.2836,30.287,91.6553,60.3245,21.7871,31.6148,54.2455,40.3809,66.0747,15.805,66.1,116.7684,17.1898,68.0603,71.4282,96.5484,35.2284,20.8577,60.4911,33.8745,24.8854,,33.5553,39.7175,70.6333,61.9008,65.0929,116.18,30.27
