date,AMT,SPG,CCI,PLD,EQIX,PSA,WY,DLR,AVB,WELL,EQR,VTR,BXP,SBAC,O,ESS,HST,CBRE,ARE,VNO,HCP,MAA,EXR,UDR,DRE,IRM,REG,FRT,SLG,KIM,AIV,MAC
2014-01-14,75.8708,131.0218,61.8646,32.0331,152.3326,132.3396,26.1901,42.0556,105.7583,43.2933,39.6324,48.1473,90.5083,90.57,31.2743,134.4762,15.8821,26.44,56.1878,79.8425,29.1036,52.2545,37.485,20.266,12.3559,18.8646,41.1581,92.6647,82.5479,16.8853,22.8278,47.3925
2014-01-15,76.4215,131.8101,63.0271,32.2827,153.0059,131.7532,26.2832,43.1316,106.549,43.6152,39.8473,48.4285,91.0537,90.67,31.339,134.7759,15.9724,26.55,56.8789,80.2699,29.1419,52.339,38.0647,20.4635,12.4546,18.8646,41.0721,92.277,83.3037,17.0247,22.8535,47.5537
2014-01-16,76.4307,131.9946,62.5519,32.0933,152.9632,132.5775,26.3848,43.3944,106.7314,44.0156,39.9288,49.1594,90.7767,90.72,31.1692,135.5074,15.9395,26.56,57.0258,80.7585,29.4177,52.4404,37.8345,20.5837,12.4299,18.8303,41.5707,92.0832,83.1437,17.1313,22.9989,47.4731
2014-01-17,76.3205,131.4159,62.9762,31.8265,149.8866,131.6937,26.2155,42.5238,105.8887,43.6466,39.8918,48.9666,90.6641,90.01,31.048,135.0315,15.9478,26.5,57.2072,80.0693,29.1419,52.7699,37.4935,20.5322,12.2818,18.8783,41.4933,91.3958,82.6902,17.0247,23.2041,46.78
2014-01-21,76.7611,132.4223,63.1119,32.1364,152.8013,131.7447,26.3678,43.5587,106.1146,44.314,40.3215,49.6414,91.9366,90.65,31.7674,136.1243,15.997,26.37,58.3562,80.5055,29.41,53.2177,37.6129,20.7555,12.3888,18.8646,41.6738,92.4709,83.4549,17.1888,23.2384,46.9492
2014-01-22,76.5683,132.0449,62.5944,32.4892,152.5286,131.9912,26.334,42.9262,105.9147,44.3925,39.9955,49.5129,92.8714,91.47,31.9614,136.7413,16.0709,26.55,59.0387,81.3954,29.4483,53.2261,37.4339,20.7984,12.4546,19.1254,41.9059,94.0394,83.9796,17.2872,23.3752,47.4893
2014-01-23,76.4398,130.9296,62.1107,32.2052,155.6564,131.2603,25.8684,43.0823,104.82,43.992,39.8399,49.3763,92.5338,92.78,31.9614,136.2918,15.9067,26.28,59.3497,80.6567,29.5173,53.2599,37.5362,20.5837,12.3559,19.1322,41.7168,94.9117,83.5261,17.1231,23.1357,47.0218
2014-01-24,73.0804,128.4641,60.5579,31.62,156.7132,129.5267,25.5552,43.0002,103.8383,43.9057,39.788,49.312,90.794,89.95,31.9614,134.4762,15.4304,25.47,58.7968,79.3466,29.5709,52.922,37.1696,20.369,12.2159,18.8097,41.1065,94.3566,81.8454,16.9673,22.862,46.0223
2014-01-27,72.7408,127.4075,60.1082,31.422,154.3183,129.7052,25.6737,42.3102,102.8479,44.1648,39.5361,49.288,90.2919,89.6,32.0665,133.5067,15.1348,25.86,58.5376,79.3906,29.4254,52.5671,37.2122,20.0943,11.9607,18.6656,40.7799,93.8896,81.2229,16.7787,22.7594,45.2647
2014-01-28,73.9432,127.5081,60.244,32.0417,155.6223,131.4898,26.0123,42.8113,102.1094,44.5888,39.9066,49.6575,91.1662,89.93,32.7778,134.9521,15.2005,26.65,59.1769,80.3226,29.9693,53.0741,38.0647,20.4206,12.1089,18.6931,41.3214,95.414,82.6279,16.9755,23.1614,45.3292
2014-01-29,73.0254,126.3089,59.7943,31.8523,155.6564,131.3028,25.8515,41.3163,102.1876,44.5102,39.9733,49.4807,91.5817,90.57,32.7697,134.7935,14.9541,26.9,59.1769,79.6983,29.7471,52.6009,38.0562,20.3776,12.0431,18.3499,40.7713,95.3083,81.8276,16.8607,23.3581,44.7972
2014-01-30,74.5123,128.2628,60.6004,33.4015,157.1052,133.2574,26.0462,41.0288,106.1319,44.7929,40.855,49.6655,93.486,92.29,33.1044,137.8165,15.0526,26.72,59.8248,80.349,29.7931,53.9358,38.6615,20.953,12.6769,18.3431,41.3042,95.5021,83.3571,17.0903,23.8029,45.2405
2014-01-31,74.237,129.8478,60.2101,33.3585,157.8382,133.9202,25.2928,41.8831,107.2961,45.476,41.0328,50.1153,93.5639,92.75,33.1125,139.5792,15.1019,26.54,60.5851,80.7447,29.9923,54.5272,38.9258,20.9015,12.9321,18.1235,41.3816,96.0485,83.3838,17.1477,23.9226,45.6194
2014-02-03,72.3553,126.7785,58.513,32.8507,152.6735,132.4501,24.878,41.1602,107.1137,45.1384,40.6031,49.4406,91.8067,91.99,32.2518,138.0104,14.7816,26.21,60.0408,79.3114,29.7471,53.5387,37.8431,20.6524,12.5452,17.7735,40.2039,93.5988,80.885,16.7787,23.7088,44.9262
2014-02-04,72.6399,128.6486,58.6149,33.3499,156.8069,134.753,24.895,42.5895,108.5646,45.2483,41.0328,49.794,93.261,91.62,32.4142,140.4958,14.9787,26.78,60.6023,80.6743,29.8927,54.5948,38.6871,20.7898,12.9074,18.1098,40.6939,95.6079,83.286,16.7787,23.9654,45.6355
2014-02-05,72.5206,129.0847,58.6488,33.6683,154.2672,134.1837,24.6072,42.6552,109.4855,44.683,41.3292,49.4325,92.3867,91.72,32.6172,142.047,14.8227,26.72,60.6715,80.1467,29.5709,54.7131,38.6103,21.245,12.8827,18.1509,40.8056,97.2557,83.1437,16.8279,24.2562,46.3367
2014-02-06,73.209,130.2503,59.8452,34.0642,156.0143,134.6171,24.9796,42.2609,110.3282,44.8143,41.8478,49.6414,93.9102,92.0,32.6822,144.1887,15.0526,25.85,61.4058,81.6855,29.637,55.2876,38.8661,21.6915,13.1132,18.5352,41.33,98.4276,83.615,17.0247,24.5897,47.1024
2014-02-07,73.778,131.634,60.7192,34.3654,158.7842,136.1807,25.2928,42.5977,111.0406,45.3001,42.1368,49.7538,94.5074,92.91,32.9339,145.7663,15.1266,26.32,61.1034,81.2283,29.8545,56.293,39.2327,21.9749,13.1461,18.3499,41.6996,99.2383,83.9529,17.1642,25.2483,47.7391
2014-02-10,74.8244,132.7829,61.4234,34.7183,161.8693,137.7103,25.4028,43.4191,112.3612,45.4593,42.6777,50.5651,95.148,93.17,33.283,147.0002,15.0691,26.32,61.9068,82.6439,30.1654,56.5718,39.9914,22.181,13.286,18.5146,42.5678,99.5732,85.0467,17.3282,25.7957,48.2147
2014-02-11,75.1915,133.504,62.2125,34.9593,162.5597,138.8406,25.5552,42.803,112.6392,45.4991,42.9963,50.3081,94.9056,94.73,33.3074,147.4761,15.3811,26.56,61.4662,83.4353,29.3728,56.9773,40.179,22.3699,13.3931,18.6107,42.8257,99.8023,85.3846,17.4512,25.8042,48.5129
2014-02-12,75.0722,133.4956,62.0683,35.0367,162.5682,138.951,25.6314,43.4602,111.9528,45.2523,43.1296,49.6253,95.3298,94.17,33.4454,146.9032,15.3893,26.68,61.544,83.743,29.2174,56.9604,40.179,22.2067,13.4014,18.6519,42.671,97.8813,85.598,17.4676,25.6662,48.4726
2014-02-13,75.7147,134.1634,63.2562,35.14,163.5057,139.8093,25.7245,44.0023,111.5011,45.3797,43.1963,50.284,95.3125,95.14,33.6809,146.8151,15.4879,26.82,61.8895,83.9101,29.4349,57.028,40.3921,22.2325,13.4263,18.947,43.1696,97.5993,85.3846,17.6234,25.8733,48.7547
2014-02-14,76.3664,135.3974,63.655,35.0023,164.6903,140.8546,25.7753,43.8544,112.0658,45.2762,43.4038,49.4165,96.0482,96.36,33.8758,146.4714,15.5946,27.01,62.2092,84.1475,29.2873,57.1463,40.2386,22.2582,13.5345,19.2215,43.6509,98.1897,85.9626,17.7792,25.6576,49.0851
2014-02-18,76.6693,135.465,63.1289,35.1142,165.3551,141.8404,25.8261,43.9612,112.5089,45.3558,43.715,49.3361,96.3598,96.6,34.4523,146.7798,15.4879,27.24,62.6584,84.4552,29.4272,57.4082,40.4859,22.2754,13.6343,19.393,43.6939,98.2778,86.3183,17.8284,25.6921,49.3753
2014-02-19,76.8712,135.3889,63.2222,35.0453,164.1619,141.4495,25.6906,43.2384,111.5098,45.6504,43.3371,49.7297,95.9444,97.69,34.5822,146.0131,15.8082,27.24,62.7016,84.1123,29.6292,57.518,40.4944,22.284,13.7258,19.4273,43.6252,97.987,86.4605,17.8776,25.6748,49.3346
2014-02-20,77.5688,135.1692,64.7326,34.7613,160.1819,141.6704,25.7753,42.7866,111.9789,45.0532,43.5149,49.1193,95.7885,99.21,34.8421,144.7351,15.9724,27.35,62.2783,83.5584,29.4039,57.5096,40.4518,22.1294,13.7175,19.4205,43.3388,97.3526,86.0782,17.7956,25.2607,48.9519
2014-02-21,77.1466,134.8649,63.5362,34.9507,161.4432,141.441,25.5467,43.9284,111.7791,45.2125,43.5001,48.6935,96.0049,97.235,35.248,146.0483,16.0463,27.44,62.9781,83.3385,28.8366,57.273,40.5882,22.0607,13.784,19.6332,43.4429,98.3131,86.1671,17.8694,25.4246,49.3997
2014-02-24,76.1645,135.1607,63.4004,35.0195,161.75,141.6619,25.5721,44.4705,112.2656,46.2078,43.3815,49.5691,95.7626,95.9,35.6621,146.6388,16.112,27.45,62.4943,83.2155,29.3883,57.1378,40.537,22.0264,13.7924,19.6401,43.5557,97.7756,86.0782,17.8202,25.5109,49.473
2014-02-25,73.5761,134.6958,63.0101,35.2089,160.6506,142.4777,25.3267,43.9858,112.2743,45.9132,43.5594,49.3924,97.035,95.34,36.0519,147.1059,16.112,27.86,62.8917,83.2418,29.093,58.0334,40.7246,22.2153,13.7591,19.7636,43.764,98.2426,88.657,17.976,25.7093,49.2939
2014-02-26,74.1911,136.1327,62.535,35.3035,161.929,142.0103,25.4546,44.0187,111.5793,46.1123,43.3964,49.7538,96.4291,92.79,36.1331,146.63,16.1531,27.63,62.7275,83.2067,29.5359,57.7799,41.1935,22.1724,13.6676,19.5783,43.7727,98.0399,88.0078,18.0334,25.6748,49.245
2014-02-27,74.7693,135.558,64.0283,35.2002,163.5057,141.5259,25.1646,44.1173,110.5975,46.2875,43.2408,50.1555,96.0223,94.89,36.2164,145.5019,16.0791,27.82,62.6584,83.3473,29.8001,56.9435,40.9377,22.1294,13.7009,19.4959,43.6859,97.7579,87.661,18.0416,25.718,48.8786
2014-02-28,74.7785,136.3271,64.4017,35.4498,161.8949,143.6165,25.1646,44.4869,112.0484,46.7732,43.3223,50.1474,97.3207,95.17,36.2164,147.4056,16.1531,27.95,62.5893,84.6663,30.1265,57.1463,41.8584,22.1638,13.9754,18.6656,44.0503,98.084,88.3279,18.2548,25.787,48.96
2014-03-03,74.7693,136.8765,63.4259,35.2261,161.4773,143.353,24.9685,44.643,112.0832,46.8687,43.3593,50.4366,97.0956,95.18,35.9147,148.5602,16.1366,27.62,62.9262,84.8333,30.0643,57.5518,41.543,22.4558,13.9587,18.8372,43.9028,97.5288,88.1501,18.2466,26.227,48.9519
2014-03-04,74.8428,138.922,63.4683,36.1211,162.8239,145.2226,25.2584,45.1276,113.3429,47.4659,44.0113,51.1435,98.3248,95.81,36.143,151.4157,16.4815,27.99,64.0061,86.3721,30.6316,57.9911,42.2932,22.8078,14.0336,18.9881,44.4841,98.9211,89.3772,18.5501,26.8223,50.2872
2014-03-05,74.1635,138.7107,63.2222,35.9404,163.6591,145.4605,25.429,44.9797,111.9355,47.673,43.5297,51.2125,97.8054,95.24,35.5886,150.314,16.3994,27.64,63.6605,87.225,30.4995,57.5603,42.3017,22.8679,14.0419,18.9607,44.38,98.0223,88.8704,18.5583,26.8136,50.3198
2014-03-06,75.1915,138.2543,63.5532,35.5617,165.142,143.8969,25.7189,44.6019,111.0667,47.02,43.2408,50.3513,97.3293,95.53,34.8548,149.2212,16.5226,28.06,63.3236,87.2514,29.9789,57.1716,41.901,22.6017,13.9671,18.8852,43.8768,97.5376,88.6036,18.3533,26.4686,49.7661
2014-03-07,74.6316,136.6821,63.3241,35.1744,164.8608,142.3842,25.4034,43.0084,111.3968,46.4149,43.1593,49.1569,96.0309,95.08,33.9091,148.1635,16.5308,28.09,62.5979,87.181,29.2795,56.8252,41.1167,22.4128,13.7591,19.0842,43.0525,97.1323,87.9367,18.0826,26.434,49.0578
2014-03-10,74.5123,135.9975,63.4174,34.9835,163.8636,141.9423,25.3011,43.033,110.8147,46.2556,42.774,49.165,95.8059,94.56,33.7868,146.7534,16.4405,28.01,62.1919,86.9964,28.8988,56.2676,41.1423,22.035,13.7175,19.2969,42.931,97.0266,86.9496,17.9514,26.2184,48.5122
2014-03-11,74.9896,136.9949,63.7314,35.0963,161.8097,142.6052,25.2414,43.7394,111.753,46.8687,43.0259,49.6932,97.7362,94.99,34.1373,147.2469,16.539,27.81,63.3063,87.3041,29.1008,56.5295,41.9863,22.1552,13.8672,18.947,43.2868,97.6522,87.7677,17.9678,26.2442,48.7565
2014-03-12,74.2002,137.1555,64.2659,35.2525,162.1421,142.9394,25.2414,43.9397,112.2048,47.2271,43.4408,49.7338,96.5763,95.2,34.3493,146.803,16.6376,27.45,63.2459,86.504,29.2174,56.859,42.3043,22.2153,13.8922,19.0911,43.5384,98.128,87.7677,18.0416,26.1407,48.9356
2014-03-13,73.7505,136.7075,63.7908,35.0182,154.8638,143.2394,25.3949,42.7882,112.1961,46.6936,42.8999,49.1406,96.6455,94.87,34.5042,144.6279,16.5637,27.24,63.1249,85.9676,28.8599,56.8252,42.2184,22.0264,13.7924,18.9264,43.3996,97.8372,86.9941,18.0088,26.0113,48.6181
2014-03-14,73.7872,136.1412,63.5871,34.8707,156.0399,144.1135,25.4631,42.9801,112.7261,46.9245,43.0259,49.3682,96.8186,94.96,34.5042,146.4124,16.7443,27.23,63.0385,85.7742,28.8755,56.952,42.3387,22.0865,13.809,18.8166,43.7032,97.6963,87.5899,17.9432,26.2442,48.8298
2014-03-17,75.0263,137.5358,63.5362,35.1397,156.2956,144.0535,25.0111,44.0315,113.0302,46.6617,43.2482,49.2544,97.1129,94.51,34.6021,146.5455,16.7772,27.19,63.5569,85.7742,28.7977,57.1463,41.6769,22.1466,13.8173,19.0636,43.7293,97.5465,87.8566,17.935,26.2874,49.2776
2014-03-18,75.0814,138.1697,63.7834,35.4347,156.1251,144.2763,25.2499,43.3139,113.0128,46.4945,43.2778,49.4738,97.9959,94.72,34.4553,147.1048,16.81,28.29,63.6864,86.759,28.7977,57.197,41.7285,22.1724,13.9088,19.4685,43.8854,98.7449,88.8704,18.0088,26.1752,49.5544
2014-03-19,74.0534,134.9325,62.803,34.7232,154.2161,143.0166,24.8747,41.9622,112.1092,45.531,42.4406,47.8731,96.9485,93.74,33.3546,144.841,16.4569,27.58,62.1487,84.9388,28.215,55.9804,40.869,21.6142,13.5927,19.3862,42.5319,97.3074,86.8518,17.6316,25.5972,48.5041
2014-03-20,74.5582,135.5157,63.2293,34.9228,154.6337,143.6164,24.9685,41.5283,111.8225,45.4275,42.7694,48.0356,97.6756,93.51,33.2079,146.5367,16.4405,27.77,62.356,86.3457,28.1606,56.6394,40.7486,21.8632,13.5594,19.1185,42.6968,98.4964,87.2431,17.7136,26.0544,48.4878
2014-03-21,74.4114,136.3187,62.8286,35.2178,153.6962,145.1332,24.977,41.6951,112.8043,46.3671,42.747,48.45,98.6364,91.89,33.5096,147.531,16.654,28.0,63.2027,86.4864,28.6501,56.7914,41.2557,21.7344,13.7258,19.1324,43.3128,100.209,88.1768,17.9186,26.1666,49.3102
2014-03-24,74.2553,135.5157,63.1952,34.8013,154.5144,143.8821,24.9259,42.0039,112.6218,46.16,42.5228,48.2631,97.9526,91.39,33.2405,147.5487,16.383,27.3,62.6325,85.8621,28.518,56.6394,40.9119,21.6657,13.6676,19.1601,43.4169,99.5613,87.4476,17.8202,25.8646,48.9438
2014-03-25,74.9988,136.8512,62.8201,35.1137,155.5371,144.7219,24.9429,43.1804,114.3073,46.5263,43.2254,48.7994,98.3681,90.54,33.6319,150.4251,16.4651,27.33,62.7016,86.1171,28.8988,57.3997,41.1784,22.181,13.7924,18.876,43.9896,100.4575,88.4169,17.935,26.3219,49.6684
2014-03-26,74.1727,134.8226,62.5899,34.6278,153.9945,143.8221,24.6359,43.4557,112.9867,46.2476,42.7022,48.2469,97.2428,90.37,33.2487,146.7586,16.2023,26.52,61.734,85.018,28.8444,56.3014,40.869,21.9663,13.5345,18.8413,43.5124,99.863,87.1453,17.771,25.7525,49.3672
2014-03-27,74.0442,136.4032,64.0903,34.81,154.557,143.6164,24.5933,44.3569,113.5566,46.805,42.747,48.7019,98.4182,93.26,33.265,148.8005,16.3181,26.33,62.1877,85.1763,29.3495,56.9858,40.9119,22.0092,13.7341,18.6542,44.0156,100.5196,88.2267,17.8448,25.7439,49.758
2014-03-28,75.3843,138.4994,63.6044,35.1744,156.8325,143.9935,24.8832,44.6406,114.0738,47.0837,42.8965,49.0431,99.1582,92.25,33.3735,148.8804,16.4918,26.85,62.8333,86.2578,29.6603,56.9266,41.2557,22.0522,13.8506,18.772,44.0503,100.7415,88.906,17.9104,25.8215,50.2302
2014-03-31,75.1456,138.6177,62.8968,35.426,157.5313,144.3877,25.0282,44.2901,115.1169,47.458,43.345,49.2138,99.7154,90.96,33.4636,150.9667,16.7399,27.43,63.3045,86.6622,30.1421,57.6785,41.6941,22.181,14.0419,19.1047,44.3019,101.7974,89.9339,17.9432,26.0717,50.7514
2014-04-01,74.907,139.3953,63.7323,35.4694,158.0427,145.2446,25.4034,44.1733,115.0731,47.3624,43.771,49.88,100.7428,91.14,33.1933,154.4734,17.0046,27.65,62.7287,87.436,30.1654,57.5772,42.502,22.2067,14.0336,19.2918,44.5188,102.5783,90.6936,18.0468,25.8905,50.8491
2014-04-02,74.5949,139.015,63.6214,35.4087,157.1904,145.6388,25.1305,43.5726,115.5377,47.673,44.2644,49.7988,100.5599,89.98,33.3407,152.9642,17.0873,27.98,63.1387,87.2514,30.313,57.8222,42.0465,22.1552,13.992,19.4788,44.5275,101.7974,90.4612,18.0799,25.9164,50.8735
2014-04-03,74.5766,138.9474,63.988,35.4694,155.9461,145.099,25.3693,44.3235,115.7832,47.3704,43.8308,49.8882,100.5599,90.15,33.0868,149.8925,17.0873,27.65,63.1736,87.2162,30.313,57.8306,41.5823,22.0779,14.0003,18.9938,44.3106,101.0077,89.9875,18.1048,26.0199,50.7432
2014-04-04,74.0993,139.7926,63.7237,35.6082,152.5542,145.2961,25.2414,44.3736,116.9666,48.1268,44.2195,50.3675,101.2652,88.14,33.3653,151.0288,16.9715,27.44,63.2783,87.1898,30.6705,58.0756,41.4706,22.1981,14.0752,19.1185,44.4754,101.1674,90.4076,18.1296,26.0544,51.0282
2014-04-07,74.0442,141.221,63.4254,35.6516,150.9008,145.4932,24.7383,44.4987,117.0718,48.732,44.6306,51.1882,101.4915,87.4,33.9959,149.6439,17.0708,26.73,64.0024,87.3393,31.2455,58.0672,41.2557,22.2242,14.0835,19.0492,44.6056,101.2739,90.6132,18.1959,25.8905,51.5086
2014-04-08,75.104,141.4154,63.6044,35.7124,151.2587,146.8557,24.346,44.724,117.3085,49.4487,44.8847,52.0088,102.0923,87.86,34.3317,150.576,17.1369,26.98,63.7058,88.157,31.6185,58.6501,41.2729,22.5538,14.2416,19.0215,44.8399,101.7353,91.078,18.3119,26.0631,51.647
2014-04-09,75.4449,141.5169,63.468,35.8425,150.6962,145.7931,24.4483,45.208,116.8789,49.3133,44.8698,51.6757,101.2216,90.23,34.2416,150.0523,17.0377,27.23,63.54,87.3041,31.4087,58.4812,41.462,22.4063,14.2416,19.4096,44.7878,100.9633,90.4434,18.3699,25.8733,51.6959
2014-04-10,75.15,141.2041,62.5473,35.0963,147.7389,145.099,24.039,44.1233,116.4318,49.1063,44.227,51.2938,99.6458,89.08,33.8403,148.401,16.6572,26.7,62.3622,86.4336,31.1134,57.8982,41.3932,22.2328,14.1417,18.9314,44.4147,99.8985,89.1652,18.1711,25.5368,51.305
2014-04-11,74.2285,140.6294,61.4646,34.7493,145.2929,144.3791,23.6382,43.122,115.9322,49.1859,43.1506,51.31,100.4293,88.22,33.9304,146.3236,16.5828,26.27,62.0743,86.3017,31.2532,57.531,40.9721,21.9292,13.8922,18.2107,44.2152,99.4459,88.763,18.0219,25.1141,51.3702
2014-04-14,74.9289,142.0663,62.266,34.7927,146.2219,145.2361,23.7832,43.4808,116.8088,49.1222,43.4123,52.1469,100.5077,88.01,33.9304,147.3978,16.7317,26.74,63.2172,85.9236,31.4941,58.0946,41.7027,21.9379,14.017,18.2523,44.6056,100.7947,89.4691,18.1048,25.1745,51.818
2014-04-15,75.2698,143.6468,62.6581,35.3219,148.4122,146.4529,23.6723,44.4904,117.9484,49.9424,43.3599,53.6257,101.6831,88.0,34.864,148.3388,16.9467,26.69,64.2816,87.2162,32.0381,58.2825,42.3387,22.1027,14.2665,18.2038,44.8572,101.6821,91.221,18.3534,25.2176,52.9254
2014-04-16,75.9149,145.033,63.0844,35.4868,153.1934,147.4556,23.7917,44.9159,118.5182,50.0299,43.6739,53.1626,101.7701,89.9,35.036,149.4397,17.3933,26.87,64.5433,88.1658,31.9215,58.4533,42.7942,22.3022,14.4828,18.8968,45.2824,103.0397,91.7215,18.7179,25.6921,53.8048
2014-04-17,76.1637,143.5708,63.0162,35.8252,152.5286,147.6355,23.7661,44.6156,117.1507,49.3213,42.9787,52.9188,102.2403,91.17,34.3071,149.0491,17.352,26.96,63.9326,88.3856,31.4941,58.1971,42.9489,22.0593,14.358,18.779,45.4125,102.2943,90.7115,18.6019,25.5627,53.3976
2014-04-21,76.5692,144.23,63.7237,35.9119,153.6706,148.3896,24.0475,44.7073,117.6854,49.5124,43.5318,52.8132,102.3796,91.92,34.3399,150.5849,17.385,26.66,64.0635,88.3944,31.7195,58.4703,43.2068,22.2849,14.4079,18.9037,45.4646,102.6581,91.2657,18.6682,25.7784,53.1289
2014-04-22,77.3433,144.23,63.9454,35.7731,153.824,148.5182,24.2607,44.5822,117.9659,49.2018,43.4496,52.4069,102.7453,92.22,34.7412,151.2685,17.4512,26.7,64.2205,88.9923,31.5796,58.7692,43.542,22.3369,14.4994,19.0631,45.3431,102.9421,91.4265,18.7677,26.1839,52.7137
2014-04-23,77.4354,144.3315,63.809,35.5215,153.5087,148.5182,24.3886,44.0148,116.8965,49.154,43.2403,52.4801,102.1881,91.01,34.6265,149.8481,17.3685,26.68,64.2031,88.8165,31.7039,58.5984,43.3529,22.1895,14.4079,19.3541,45.0047,102.525,91.1316,18.6268,25.925,52.1111
2014-04-24,77.0023,144.6442,62.948,35.7731,153.8666,149.1181,24.508,44.1066,117.4137,49.6557,43.7561,52.2526,102.9281,90.64,35.0032,151.5171,17.4678,26.63,64.5695,88.8253,31.7816,58.9144,43.6795,22.415,14.4495,19.465,45.4906,103.4656,92.4008,18.8008,26.3133,52.3228
2014-04-25,76.56,144.1624,62.0443,35.3393,153.5769,148.7496,25.1732,43.9063,118.6321,49.5124,43.8458,52.2851,102.1881,89.93,35.1261,150.8513,17.2858,26.08,64.0111,88.5967,31.6729,58.8632,43.4045,22.2849,14.3497,19.1324,45.239,102.8711,91.355,18.6765,26.2529,52.046
2014-04-28,76.9102,144.8217,61.1492,35.5215,153.2786,150.4806,25.4205,44.0064,119.9558,50.2529,44.4736,53.4063,102.9978,89.1,35.6912,153.488,17.3437,25.96,64.2816,89.6254,32.3334,59.4438,43.774,22.4063,14.4246,19.2918,45.7769,104.1489,92.7315,18.9002,26.4599,52.6404
2014-04-29,76.4863,145.5655,61.2089,35.4781,157.9916,150.7805,25.5143,44.4403,119.6929,50.1335,44.3391,53.5607,102.3274,89.69,35.6932,153.195,17.3106,26.39,64.1071,89.6694,32.4888,59.2731,44.2296,22.4063,14.4495,19.4442,45.5513,103.5632,92.517,18.9334,26.5031,52.4124
2014-04-30,76.9654,146.3938,62.0017,35.2525,160.0625,150.4035,25.4546,44.5572,119.7016,50.237,44.4288,53.6907,101.9878,89.76,35.7343,153.8164,17.7407,26.64,64.4037,90.2146,32.5276,59.478,44.9773,22.4324,14.5743,19.7075,45.4906,104.2997,93.5895,18.9914,26.598,52.8521
2014-05-01,79.4628,146.7742,62.6922,35.5215,161.0938,150.9862,25.5228,44.674,119.5438,50.3644,44.5409,54.1457,102.9368,90.56,35.537,155.086,17.782,28.99,64.1856,90.707,32.7763,59.3926,44.7882,22.5104,14.5993,19.6036,45.7769,105.0096,94.3493,19.066,26.874,52.9661
2014-05-02,80.1723,146.284,63.5703,35.3913,159.2273,146.1444,25.5313,45.0578,120.1575,50.2449,45.0043,54.0645,102.606,94.89,35.537,156.1158,17.7572,28.5,64.8225,90.8476,32.6908,59.9562,44.814,22.7533,14.5244,19.4788,45.6988,104.7878,94.8319,19.0328,27.0638,53.0149
2014-05-05,81.4625,147.1123,65.1815,35.7384,162.7557,147.3356,25.8042,45.208,121.1831,50.5953,45.4379,54.422,102.5624,96.52,35.7919,157.4119,17.6249,28.71,64.7789,91.0411,32.7918,60.3576,44.4273,22.8487,14.4662,19.264,45.6641,104.9564,94.7693,18.9997,27.1501,52.9335
2014-05-06,80.3566,146.5629,65.3861,35.2525,160.4375,146.4187,25.8042,45.475,120.5519,50.452,45.535,54.4626,101.9182,96.53,35.6028,156.6751,17.567,28.45,65.154,91.0059,32.6131,60.3661,44.221,22.8748,14.3497,19.0076,45.7162,105.0185,94.8051,18.9417,27.0983,52.9009
2014-05-07,81.4164,148.5323,66.2386,35.7644,159.679,148.4239,26.1306,46.5514,121.9458,50.667,45.9985,55.1532,103.346,96.36,36.3594,159.4538,17.6828,28.58,65.2326,92.5007,32.9939,61.3311,44.6679,23.2478,14.591,18.7998,46.3929,106.2253,96.1637,19.2234,27.4262,53.7888
2014-05-08,81.3242,148.8027,65.8123,35.9032,160.4546,146.9671,25.9159,46.9185,122.4191,51.8563,46.133,55.5757,103.6595,96.8,36.1784,159.8178,17.782,28.31,65.2064,93.0054,33.3599,61.1774,44.2038,23.4039,14.6575,18.6681,46.8354,106.1809,96.4318,18.9831,27.4176,54.0601
2014-05-09,81.6929,148.4646,65.8464,35.7471,162.4403,147.0871,26.0275,48.2869,122.1386,51.9208,46.1853,55.0557,103.9816,97.2,36.0057,160.1019,17.7241,28.3,65.407,93.395,33.1474,61.5019,44.3155,23.482,14.591,18.6958,46.7053,105.4001,96.9681,18.834,27.176,54.1587
2014-05-12,81.3795,148.8027,65.9317,35.9293,163.8807,147.2842,26.0533,48.7959,123.1116,51.8563,46.5665,54.3813,104.295,98.11,36.2525,160.3682,17.9557,28.7,65.6862,93.82,32.9978,61.6983,44.7367,23.7769,14.6076,19.0215,46.8962,105.3646,97.3792,18.8422,27.2278,54.1341
2014-05-13,81.5823,147.5687,65.8379,35.8859,165.3039,146.0502,26.0104,48.8877,121.972,51.6064,46.1255,54.1295,103.3983,99.16,35.9235,159.152,17.6993,28.59,65.4332,93.1736,32.927,60.7675,44.1178,23.6902,14.5404,19.2155,46.3322,104.6902,96.8876,18.834,26.9603,53.6408
2014-05-14,81.7942,148.4032,65.8805,35.8078,166.5738,147.0957,26.1822,49.0629,121.9195,51.5822,46.0433,54.5113,103.4157,100.84,35.8577,159.3295,17.749,28.87,65.6426,93.6252,33.2182,60.9041,43.9975,23.6468,14.658,20.5945,46.5404,105.0451,96.7983,18.8754,26.9168,53.8381
2014-05-15,81.7021,148.9227,65.4884,35.5649,166.9744,146.153,25.83,48.5957,122.9276,52.0498,45.9461,54.7876,103.7552,99.62,35.5123,159.294,17.7241,28.86,65.8084,93.4304,33.2654,61.203,44.0405,23.7422,14.4984,20.5113,46.1587,105.0274,96.5212,18.8422,26.8994,53.6408
