date,AAPL,MSFT,FB,GOOG,GOOGL,V,CSCO,INTC,MA,NVDA,ORCL,ADBE,IBM,ACN,TXN,CRM,QCOM,PYPL,AVGO,ADP,ATVI,INTU,MU,CTSH,HPQ,AMAT,ADI,FIS,EA,FISV,ADSK,TEL,EBAY,APH,GLW,LRCX,RHT,DXC,HPE,PAYX,AMD,NTAP,MSI,TWTR,GPN,XLNX,MCHP,FLT,WDC,KLAC,TSS,SWKS,BR,ANSS,VRSN,SNPS,TTWO,CTXS,STX,IT,CA,CDNS,AKAM,ANET,SYMC,FFIV,ADS,JNPR,QRVO,WU,FLIR,IPGP,XRX
2016-07-06,91.9775,48.9778,116.7,697.77,708.97,72.9036,26.8706,31.002,85.6623,47.2225,39.265,95.18,139.6369,109.1678,57.8128,78.5,48.2099,35.93,143.3499,88.9521,40.057,110.6486,11.73,55.9686,11.8276,23.3813,52.8197,72.1203,76.74,54.355,52.96,53.1183,23.83,54.9135,19.1078,79.1789,72.18,,13.7165,56.6139,5.04,22.5842,62.3162,17.2,71.9883,43.2702,47.4557,139.61,43.1935,68.2038,51.756,57.4064,63.2102,89.26,82.98,53.74,38.6,63.3649,20.6419,97.59,30.8258,24.44,54.96,64.63,19.8374,113.79,191.9359,21.5135,52.57,17.7115,30.3662,77.84,22.9366
2016-07-07,92.3723,48.9778,115.85,695.36,707.26,73.3466,26.8894,31.2182,86.6291,48.4514,39.265,95.14,139.8477,108.3792,58.4851,78.76,48.7255,36.32,143.6925,89.0282,39.9383,111.5961,12.2,56.0376,12.0623,23.6638,53.2864,72.6157,76.62,54.215,53.53,53.9794,23.93,54.9821,19.4024,79.2561,71.42,,13.7687,56.3813,5.02,22.8998,62.0776,17.37,71.7286,43.489,48.3283,140.15,45.2838,68.185,51.7954,59.0851,63.2584,89.68,83.4,53.82,39.23,64.2568,20.8262,97.32,30.9566,24.58,54.94,66.0,19.8958,113.77,193.5254,21.5429,54.37,17.5453,30.4631,78.01,23.0842
2016-07-08,93.0847,49.8548,117.24,705.63,717.78,75.2268,27.3759,31.9705,87.369,50.3938,39.5944,96.79,141.5523,110.6968,59.9053,80.89,49.8854,37.36,147.6419,89.9519,40.8283,113.0945,12.62,57.1122,12.2782,24.2873,54.9911,73.8492,78.26,54.845,55.14,55.0413,24.61,56.2069,19.868,81.9998,72.69,,14.1936,57.0699,5.1,23.4738,63.3469,18.08,73.4669,44.6878,49.7378,143.79,46.8896,69.6102,53.1737,61.0453,64.154,91.42,85.6,54.25,39.84,66.5264,21.0719,98.33,31.5546,25.05,56.38,67.73,20.1489,117.13,197.1854,22.2397,56.02,18.0717,30.812,79.7,23.478
2016-07-11,93.3736,50.1312,117.87,715.09,727.2,75.3252,27.5349,32.3278,87.5564,51.5533,39.5072,97.14,142.3496,111.0334,60.0284,81.66,49.8163,38.15,149.7546,90.5898,41.7281,113.2414,12.64,57.615,12.3533,24.5016,55.4769,73.8298,79.17,55.15,55.49,55.6919,24.86,56.4127,19.944,83.4006,72.64,,14.4173,56.9862,5.01,23.359,63.5759,17.71,74.7256,44.9256,50.1981,143.69,47.0131,70.2048,53.4395,62.724,64.5103,91.27,85.23,54.67,40.69,66.2875,21.1422,98.52,31.7976,25.38,56.24,69.8,20.2463,116.85,206.4382,22.436,57.73,18.0994,31.0251,79.89,23.3795
2016-07-12,93.7972,50.7222,117.93,720.64,732.51,76.2703,27.7033,32.8544,88.7896,52.3263,40.1272,97.54,143.9167,112.0335,60.9563,81.93,50.2812,38.79,150.9252,90.2756,42.1829,113.9367,13.23,57.5362,12.879,24.7549,56.1816,74.7429,79.51,55.095,57.38,56.6295,25.13,56.5499,20.3811,85.2458,73.91,,14.6782,56.7721,5.14,24.0668,64.3202,18.1,75.365,45.173,50.9173,150.06,49.2554,71.1109,53.8727,63.8496,64.491,91.85,84.99,54.91,41.34,66.8688,25.7585,99.06,32.0499,25.58,56.16,70.09,20.4604,117.81,209.166,22.6716,58.0,18.4503,31.5968,81.3,23.7979
2016-07-13,93.2677,51.0082,116.78,716.98,729.48,76.2506,27.8343,32.9202,89.1251,52.3065,40.166,97.34,144.8148,112.3509,61.1078,81.33,50.4745,39.28,149.8022,90.5898,41.6391,113.5254,13.29,57.6643,12.9634,25.242,56.6864,74.9274,77.62,55.285,56.87,56.4477,25.12,56.8341,20.3051,85.6129,73.66,,14.5365,56.8652,5.09,24.4016,64.3775,17.74,75.6047,45.3062,51.0611,149.67,49.4169,71.3092,53.7743,63.4129,64.3273,90.91,84.41,54.87,39.91,66.9644,26.1798,98.74,32.0872,25.51,56.86,70.26,20.5383,116.36,205.4963,22.6225,56.67,18.3672,31.1026,81.14,23.6503
2016-07-14,95.1163,51.2275,117.29,720.95,735.8,76.9199,27.8437,33.0989,90.2201,52.8417,40.3694,97.7,146.8859,112.2932,61.3634,81.56,50.5206,39.96,153.0188,90.6565,41.382,113.9857,13.29,58.108,12.954,25.4271,57.1626,74.6846,78.05,55.275,58.16,57.0027,26.08,57.226,20.3526,84.898,73.49,,14.9018,56.8745,5.17,24.3727,64.492,17.96,76.4039,45.5155,51.4063,151.85,49.1699,70.9977,54.0303,65.3925,64.6836,91.08,84.69,54.79,39.96,67.6015,25.6181,99.03,31.9845,25.73,57.43,70.0,20.3825,116.25,208.5184,22.6618,59.31,18.5057,31.0736,81.62,23.7487
2016-07-15,95.1066,51.1893,116.86,719.85,735.63,77.0774,27.8998,32.9766,89.7071,52.2272,40.4663,97.83,146.4277,110.6776,61.4013,81.4,50.4009,39.09,153.371,90.5136,41.7281,112.6048,13.13,56.9446,13.001,25.6609,57.2864,74.3446,77.83,55.17,57.98,57.4619,26.34,57.9022,20.2861,85.5452,72.83,,14.7378,56.6884,5.14,24.3534,64.3202,18.08,76.6437,45.5726,51.5597,150.45,49.0844,70.9127,53.9023,65.3925,64.231,91.14,84.04,54.42,40.45,67.5617,25.3636,98.52,31.9284,25.58,57.25,69.99,20.3825,116.37,209.166,22.652,59.42,18.5888,31.0348,81.18,23.7487
2016-07-18,96.1176,51.4372,119.37,733.78,753.2,77.0873,27.984,32.9578,90.3681,52.4948,40.3404,97.79,146.501,109.764,61.7232,81.63,50.9532,38.92,154.4844,90.3898,41.6688,112.8692,13.34,57.1615,13.0855,25.9142,57.5531,74.6749,78.26,55.13,58.01,57.127,26.49,57.8924,20.3146,86.2988,72.8,,14.7527,56.5395,5.51,24.6233,64.4634,18.65,76.6837,46.0198,51.8186,150.4,49.5214,71.6678,54.0401,66.6637,64.1829,91.04,83.41,54.31,40.66,67.4741,26.4606,97.77,31.9377,25.66,57.47,71.38,20.2463,115.82,207.3312,22.7207,60.66,18.5888,31.558,81.91,23.921
2016-07-19,96.1561,50.6079,120.61,736.96,753.41,77.4909,27.9934,33.0518,91.1376,53.0399,39.7978,97.79,146.2444,109.0235,61.4865,81.37,50.7599,39.37,152.7714,90.4755,41.0557,112.4089,13.22,56.8559,13.1887,25.7096,57.4007,74.9468,76.5,55.195,57.52,57.0122,26.5,57.3828,20.2576,86.463,72.36,,14.7527,56.4837,5.41,24.6136,64.4157,18.33,76.6936,45.6487,51.5022,150.2,48.6473,71.6867,54.2075,66.3046,64.5488,90.5,83.12,54.58,39.93,67.7607,26.3202,97.89,31.7415,25.9,57.45,70.96,20.1392,120.6,210.3827,22.966,60.4,18.5611,31.6162,82.52,23.5518
2016-07-20,96.2428,53.296,121.92,741.19,757.08,78.1209,28.6577,33.5596,92.0453,53.7336,39.9625,98.4,147.8757,111.0238,61.9694,82.14,51.3859,40.05,154.808,90.8278,40.9173,112.4187,13.59,57.8911,13.292,25.9629,57.8007,75.7627,76.7,55.455,58.27,59.1936,26.99,57.9904,20.5331,88.115,73.52,,14.954,56.3069,5.41,24.9606,64.826,18.56,77.8425,45.7438,52.1063,151.88,49.2839,72.3663,54.7588,67.4302,65.0784,90.46,84.33,54.88,40.52,68.4774,26.7678,99.04,32.0218,26.11,57.83,71.29,20.1489,121.47,210.9813,23.074,60.8,18.635,31.839,84.1,24.1424
2016-07-21,95.7325,53.1912,120.61,738.63,754.41,77.5598,28.6109,32.2244,91.2166,52.7426,39.7881,96.34,147.0417,108.0522,61.4581,81.7,55.1694,40.13,152.6572,90.3422,40.8085,110.8518,13.18,57.4869,13.1418,25.5538,57.0959,75.5976,75.38,54.965,57.58,58.8779,29.93,58.0491,20.4286,86.2891,72.3,,14.7229,56.1487,5.22,25.0473,64.4634,18.39,77.1332,45.4679,51.5885,149.99,49.0749,71.4885,54.1189,68.8178,64.8858,89.39,82.82,54.45,40.1,67.8643,27.3997,98.51,31.835,25.84,57.2,70.37,19.7401,121.86,224.5515,22.966,60.1,18.6257,31.8293,83.43,24.044
2016-07-22,94.9911,53.9252,121.0,742.74,759.28,78.6623,28.7325,32.5911,92.4004,54.1796,39.7978,98.06,148.5263,108.5331,62.0073,82.55,56.2925,37.42,151.953,90.8755,40.9766,111.7038,13.13,57.5362,13.245,25.6902,57.5245,75.7433,76.33,55.24,58.78,58.6196,30.49,57.7944,20.5711,86.9943,73.47,,14.9465,56.5209,5.84,25.5099,65.1314,18.37,77.7326,46.0007,51.9433,151.8,49.7875,71.7905,54.6997,62.889,65.531,90.0,83.47,54.81,40.57,69.3455,27.7156,99.5,32.1433,26.07,57.89,70.46,19.9445,123.24,226.7396,23.3292,60.56,18.7088,32.1975,84.28,24.0932
2016-07-25,93.7202,54.0777,121.63,739.77,757.52,77.7075,28.8074,32.6193,91.7493,55.1805,39.8753,97.32,149.0579,108.735,62.6984,82.19,55.9059,37.78,152.0576,90.7326,41.9258,111.5961,13.92,57.5756,13.292,25.8071,57.6483,75.6656,76.9,55.175,58.22,58.677,30.68,57.471,20.5711,87.5643,73.54,,15.0658,56.5395,6.7,25.4039,64.9787,18.65,78.2421,46.0959,52.0392,151.16,49.4739,72.1964,55.0837,63.0151,65.1073,89.99,84.19,54.62,40.68,70.3011,27.5927,99.04,32.2554,26.13,57.9,71.17,19.8082,123.79,226.0528,23.6138,60.62,18.6627,31.2674,84.4,24.3393
2016-07-26,93.0751,54.1063,121.22,738.42,757.65,77.2645,28.8916,32.9954,92.1735,56.122,39.6622,97.91,148.5722,109.8794,67.6219,81.76,56.4766,37.69,155.5408,91.1421,41.0952,111.2729,14.67,57.7925,13.3108,26.1188,59.8793,78.5213,76.84,55.46,58.75,58.7535,31.4,58.2059,20.6281,88.4917,75.05,,15.2447,56.9582,6.98,25.6352,65.2936,18.45,79.1512,47.2851,54.983,152.02,51.0607,72.6683,55.5563,63.9175,65.8392,90.34,83.95,54.17,40.18,71.1372,28.4792,100.13,32.4049,24.26,58.09,70.99,19.8277,124.06,228.6236,23.7708,60.38,18.8473,31.7228,84.11,24.487
2016-07-27,99.1216,53.5629,123.34,741.77,761.97,77.3039,28.7793,32.7509,92.4892,55.5571,39.6525,97.93,148.3064,109.3505,67.4799,81.5,57.5445,37.22,157.6535,90.3898,40.4327,110.2152,14.19,57.4277,13.1324,26.2065,60.315,78.4727,76.67,55.0,59.62,58.6387,31.31,57.9414,20.4191,88.8395,73.64,,15.1702,56.0649,6.85,25.4232,66.0953,15.77,78.352,47.4183,54.7337,150.75,50.7756,72.6778,50.5352,64.4998,65.6562,89.72,83.99,54.03,40.45,70.0622,28.1281,99.38,32.2835,24.18,50.51,70.7,19.7498,123.09,229.0847,22.1514,63.01,18.8289,31.4321,84.26,24.61
2016-07-28,100.4599,53.582,125.0,745.91,765.84,77.9536,28.5547,32.6945,94.7188,55.676,39.9044,98.44,147.8848,107.783,66.8516,82.33,57.4708,37.22,156.2926,87.3429,39.8197,109.7255,13.81,57.0728,13.0855,25.9337,61.1626,78.0551,76.28,55.355,59.45,57.9307,31.17,57.9806,21.1792,89.9215,74.43,,15.1404,55.5117,6.82,25.4135,66.4006,16.31,78.1122,48.6076,54.3597,152.16,51.0227,73.1025,51.4902,64.4998,65.1458,90.07,84.25,54.31,40.32,70.9222,28.6108,98.9,32.1994,24.01,50.69,69.62,19.9056,123.05,229.4478,22.2005,63.1,18.6534,31.8778,84.25,24.3885
2016-07-29,100.3347,54.03,123.94,768.79,791.34,76.8314,28.5641,32.7792,93.9592,56.5878,39.7591,97.86,147.1975,108.485,66.3947,81.8,57.6089,37.24,154.1513,84.6959,39.7109,108.6972,13.74,56.6784,13.1512,25.6122,60.7912,77.2489,76.32,55.18,59.45,57.6724,31.16,58.3235,21.1127,86.7238,75.29,,15.6696,55.5867,6.86,25.3942,66.2098,16.64,74.5857,48.5981,53.3529,151.68,45.1413,71.4602,50.1316,64.0631,65.1747,89.36,86.61,54.16,40.18,70.978,28.1105,100.25,32.3769,24.05,50.53,71.27,19.8861,123.42,227.2695,22.2692,63.23,18.4687,31.5677,84.29,25.3483
2016-08-01,102.1063,53.9347,124.31,772.88,800.94,77.0381,28.7512,32.7698,93.7915,56.2211,39.8657,97.72,147.9582,108.5523,66.5185,81.02,56.9369,37.06,155.6074,84.4292,39.6219,108.472,13.56,57.6249,13.3108,25.5927,60.9341,76.9283,76.63,55.175,59.74,57.5193,31.25,58.2549,21.1792,87.7092,74.82,,15.7144,55.568,6.64,25.6834,66.4483,16.64,73.6367,48.7123,53.5159,152.31,43.7731,72.2813,49.0191,64.1795,66.0607,90.38,85.62,54.55,40.29,68.9791,28.4616,100.04,32.5638,24.15,50.6,72.12,20.0029,123.7,223.845,22.1809,63.47,18.4318,31.2577,84.74,24.9546
2016-08-02,100.5947,53.9347,123.09,771.07,800.12,77.0578,28.6483,32.4971,93.969,55.5373,39.4394,96.05,147.1609,108.5042,65.538,80.5,55.7862,36.54,155.0173,83.7627,39.3055,106.9638,13.4,57.0334,13.1981,25.3005,59.8483,76.2193,76.78,54.705,57.87,55.5388,30.79,57.5396,21.0082,86.6852,72.89,,15.4833,55.2116,6.26,25.1051,65.6944,16.42,71.4289,48.2936,52.72,150.59,42.8039,71.4696,47.818,63.3804,65.5599,89.3,84.23,54.13,40.17,66.4707,26.8994,99.04,31.3958,23.95,49.96,70.19,20.1294,122.91,218.4091,21.8177,61.45,18.1271,30.8798,82.99,24.1424
2016-08-03,101.856,54.3065,122.51,773.18,798.92,77.481,28.7419,32.4497,93.8013,55.6859,39.4394,96.67,147.2433,109.2543,65.5666,80.41,56.1636,36.58,156.1784,83.9722,39.9284,107.5612,13.51,57.3291,13.4328,25.5245,59.8769,75.9084,78.63,52.225,57.95,55.778,30.95,57.8434,21.0937,87.7092,74.58,,16.0349,54.8647,6.3,25.269,66.1239,17.61,73.0872,48.3697,53.0556,153.72,42.5474,71.8188,48.6942,62.747,65.4636,90.32,84.86,54.36,40.79,67.5378,26.9696,99.39,31.4238,24.22,49.44,71.3,20.3436,123.47,218.1442,22.1809,55.12,18.3949,30.6182,83.26,24.4624
2016-08-04,102.4852,54.7068,124.36,771.61,797.25,78.239,28.8167,32.7623,94.6202,56.7166,39.6235,97.09,148.0498,109.3505,66.2615,80.56,56.136,37.3,158.9192,84.1817,40.3734,107.6297,14.03,57.9404,13.2826,25.6902,60.3245,75.9764,78.23,52.79,58.25,55.6154,31.06,58.01,21.2647,88.8106,74.6,,16.2213,54.9866,6.47,25.4906,67.0305,18.13,73.4868,48.9311,53.4583,154.79,42.0913,72.489,48.2216,63.4974,65.7525,92.8,84.1,54.68,40.57,66.8609,27.4348,95.34,31.5266,24.33,49.43,71.99,20.4701,123.33,215.1809,22.1318,53.41,19.1059,30.6666,83.79,24.2163
2016-08-05,104.0437,55.2502,125.15,782.22,806.93,78.8887,29.0413,33.1413,95.5771,57.6779,39.8463,99.04,149.8369,110.2064,66.7755,81.33,57.075,38.1,161.8979,85.3814,40.1064,109.1869,14.52,58.8671,13.4046,26.1188,60.6579,76.9575,79.84,52.595,59.33,56.4286,31.39,58.7155,21.5118,90.0858,75.83,,16.3331,55.6617,6.61,26.1363,70.1415,18.26,74.4659,49.2546,54.2351,162.32,43.1555,73.2724,48.5563,64.8519,66.2148,94.84,84.72,55.16,41.37,67.6891,28.1983,94.95,31.8163,24.68,50.66,71.75,21.3024,125.65,218.1932,22.6225,55.05,19.3922,30.812,85.66,24.61
2016-08-08,104.9052,55.3455,125.26,781.76,805.23,78.7017,29.0132,33.1982,95.4785,58.2131,39.8753,98.49,149.7814,109.3216,66.766,81.17,56.6883,37.91,160.2134,85.1624,40.1559,109.706,14.42,57.4869,13.3859,26.1383,60.4198,77.1323,79.27,51.995,59.37,56.5817,31.15,58.6959,21.6638,89.5737,75.25,,16.1393,55.3992,6.68,26.4543,70.5519,18.2,73.8665,49.0643,54.3022,163.47,43.089,72.6966,47.818,64.2575,65.9548,94.81,84.41,55.13,40.98,67.6493,28.6196,94.24,31.6481,24.69,50.21,72.07,21.2002,126.66,218.7231,22.7599,54.3,19.2537,30.4438,85.3,24.5854
2016-08-09,105.3312,55.4789,125.06,784.26,807.48,78.81,28.9477,33.0845,95.3995,58.3617,39.8172,98.87,149.5319,108.5523,66.8707,81.18,57.0658,38.1,162.8972,85.6671,40.7887,109.8137,14.48,56.8559,13.3765,26.0993,60.7817,77.4431,78.69,52.095,60.34,56.8879,31.11,58.9409,21.7683,90.1244,75.17,,16.1766,55.7461,6.6,26.676,70.8859,18.68,74.8156,49.7824,58.1377,163.01,43.0225,73.0647,47.5423,65.2904,66.0896,95.14,84.88,55.49,41.39,67.7926,28.5143,94.25,31.7976,24.63,50.22,74.06,21.0834,126.43,216.2602,22.652,54.49,19.346,30.56,85.15,24.4624
2016-08-10,104.5471,55.3074,124.88,784.68,808.49,78.4359,28.8635,32.715,94.995,57.9851,39.8075,100.62,149.8184,108.8793,66.528,80.24,56.808,38.07,163.5443,85.7337,40.6404,110.5286,14.2,56.7179,13.3201,25.7291,60.7531,77.5597,78.57,52.095,60.3,57.1462,31.12,58.9017,21.6923,86.0862,74.35,,16.0647,55.8024,6.49,26.6182,70.8859,19.04,74.6457,49.4569,57.8693,162.54,41.0177,65.5704,47.8869,64.7155,66.937,95.93,84.59,55.75,41.34,68.1748,27.5401,94.48,31.9751,24.68,52.02,74.0,21.1515,126.1,214.6314,22.5833,54.14,19.3368,30.6085,84.93,24.2901
2016-08-11,104.4793,55.5743,124.9,784.85,808.2,78.869,28.957,32.8571,95.2318,59.1644,39.9916,101.67,151.1587,109.0427,66.6327,81.48,56.8356,38.46,163.7727,86.0765,40.848,110.8126,14.43,56.5207,13.4234,26.1286,61.0864,78.191,77.85,51.695,61.71,57.4715,31.2,59.1662,21.7778,85.8737,74.42,,16.2362,56.1681,6.58,27.0904,72.0692,19.78,74.7856,49.6292,58.272,164.72,41.7018,64.201,47.7884,65.69,66.5614,96.71,84.67,55.88,41.44,69.4251,27.8648,94.47,32.0966,24.8,51.41,75.46,21.5214,125.03,215.8089,22.8679,54.48,19.4661,30.3856,84.91,24.3639
2016-08-12,104.7213,55.2311,124.88,783.22,807.05,78.7706,28.8822,32.7529,94.8273,62.4745,39.8075,101.04,149.6982,108.6966,66.4804,81.63,56.808,38.51,164.1343,85.8194,40.6799,109.7745,14.93,57.3784,13.4046,26.4793,61.1817,77.7442,77.43,51.68,61.83,57.3949,30.89,59.1858,21.7303,86.1539,74.0,,16.3182,56.29,6.73,27.4181,71.134,19.54,74.6257,49.6388,58.0227,164.46,42.1008,64.9333,48.0739,65.8069,65.9451,96.69,83.25,55.74,41.34,69.4092,27.6893,93.32,31.9564,24.71,51.97,75.78,21.9399,124.8,214.916,22.8384,54.59,19.3645,29.9593,85.1,24.044
2016-08-15,105.9798,55.4027,123.9,782.44,805.96,79.6467,29.1816,33.075,95.143,62.415,40.0982,100.93,149.6335,109.2447,66.9468,78.92,57.4708,38.46,167.0559,86.0289,41.0161,110.9791,15.53,57.0629,13.6299,26.7618,62.1627,77.7928,79.48,51.485,62.98,58.5621,31.05,59.3034,21.9203,87.6609,73.97,,16.4077,56.3556,6.95,27.7554,71.9929,20.86,74.8755,49.8303,58.6939,168.94,43.5546,66.0364,47.4241,67.7266,65.4733,97.47,81.81,56.06,42.34,69.6481,28.0842,93.32,32.0966,24.75,52.05,78.25,22.2709,124.75,211.0303,23.5254,55.77,19.4014,30.0174,85.85,24.2163
2016-08-16,105.883,55.0957,123.3,777.14,801.19,79.5482,29.1161,33.3592,94.3341,62.0384,40.0303,100.6,148.5428,108.6485,66.4614,77.96,57.1394,38.38,164.0677,85.2767,38.8704,110.1467,15.49,56.4911,13.5267,26.5183,61.7912,76.6272,78.05,50.77,62.65,58.0838,30.83,58.6371,21.6068,86.8108,73.59,,16.4524,55.5961,6.78,27.8999,72.1265,20.4,73.4667,49.543,58.3295,167.99,43.4975,65.7987,46.9122,67.8241,64.5777,96.72,75.97,55.86,41.22,69.003,28.4879,91.72,31.9191,24.37,52.0,77.6,22.3682,123.39,207.8708,22.9268,55.28,19.2352,29.6008,85.64,24.0932
2016-08-17,105.7281,55.2108,124.37,779.91,805.42,79.7159,28.7419,33.1792,94.3045,60.6014,39.9238,99.7,148.3025,108.6004,66.4614,76.32,57.3327,38.14,164.6673,85.0577,39.434,110.4111,15.52,56.1954,13.6111,26.5864,61.1436,76.8798,79.77,51.39,62.79,58.7726,30.61,58.7547,21.4643,87.1489,73.17,,16.1318,55.7649,6.68,27.8036,72.2219,20.17,74.1561,49.9739,58.4446,168.21,42.4999,66.2266,47.3749,68.399,64.1732,97.49,75.22,55.89,41.06,69.2738,27.8911,90.95,31.7041,24.42,52.34,77.34,22.3098,123.32,199.8837,22.6814,54.56,19.4199,29.8051,83.86,23.8225
2016-08-18,105.5925,55.2492,123.91,777.5,802.75,79.1538,28.5173,33.1318,93.9888,61.5429,39.856,100.67,149.1529,108.0426,66.7565,76.91,58.0324,38.22,165.5238,85.5338,39.5725,110.2152,15.77,56.1362,13.6205,26.9664,61.0769,76.9672,80.98,51.255,63.5,59.1458,30.52,59.2936,21.5403,87.8445,73.71,,16.2958,56.1024,7.04,32.6511,72.5177,19.0,74.0962,50.7591,59.0619,168.55,43.526,66.3122,47.5128,69.9679,64.4236,97.43,74.2,58.5,41.09,69.9905,28.1457,90.99,31.7976,24.76,52.35,79.03,22.5686,123.66,198.51,22.6814,55.2,19.4661,29.5813,84.53,23.8717
2016-08-19,105.8636,55.2684,123.56,775.42,799.65,79.351,28.5547,33.3877,93.9394,61.7015,40.0303,100.32,147.9327,108.7158,66.8897,77.48,57.7746,38.09,166.4754,85.5528,39.5329,110.4698,16.25,56.3334,13.536,28.8759,61.0864,77.006,81.76,51.27,63.74,60.1408,30.63,59.9599,21.6353,90.0278,74.23,,16.3107,56.4025,7.62,33.451,72.8517,18.98,74.6857,50.8836,59.1294,167.56,44.2767,67.4724,47.5029,70.4454,64.5199,97.69,75.05,58.59,40.98,69.7596,28.3738,91.22,31.9191,24.99,52.95,79.12,23.1643,124.24,196.3808,22.9366,56.23,19.5769,30.0337,85.18,23.8471
2016-08-22,105.0408,55.3164,124.15,772.15,796.95,79.9328,28.6577,33.5013,94.5018,61.9591,39.9335,100.24,147.8958,109.3986,66.6327,77.25,57.839,38.11,167.4271,85.6099,39.6713,110.2152,16.19,56.9249,13.4891,28.3985,60.8007,77.2294,81.49,51.42,63.29,60.179,30.62,60.2637,21.5973,90.0375,74.07,,16.3555,56.6182,7.58,33.451,72.9949,18.55,75.3551,51.3815,59.1005,167.41,43.8396,67.0635,47.749,70.767,65.5599,97.55,75.17,58.52,41.29,69.6481,27.9701,90.99,31.835,24.95,52.98,77.48,23.1838,123.98,196.7733,22.8384,55.98,19.7708,29.844,85.05,23.8963
2016-08-23,105.3699,55.5274,124.37,772.08,796.59,79.6764,28.9851,33.5392,94.995,62.4605,40.2047,101.14,148.1361,111.0526,66.6137,78.02,58.0784,37.86,168.769,85.6766,40.1855,111.4884,16.18,57.3291,13.6768,29.2783,60.7626,77.7734,82.31,52.06,63.46,60.5426,30.67,60.2441,21.6923,90.6944,74.89,,16.348,56.8714,7.67,33.7209,73.472,18.69,76.1844,51.7358,59.2259,168.44,44.1816,64.7145,47.8573,71.8974,65.8199,98.29,75.38,58.93,42.25,70.325,28.1895,90.91,32.2445,25.24,53.6,78.04,23.3108,124.91,197.7447,23.0151,56.03,19.7338,29.7856,85.37,24.0194
2016-08-24,104.5761,55.5849,123.48,769.64,793.6,79.1735,29.06,33.3024,94.2453,61.4974,39.7881,101.14,147.0176,110.1775,66.5375,77.82,57.6365,37.52,166.8275,85.3909,40.2152,107.5808,15.51,56.8559,13.5173,29.0339,60.1107,77.278,82.42,51.36,63.17,60.7255,31.25,60.1951,21.5308,89.5448,74.72,,16.1691,56.9089,7.43,33.557,73.5961,18.25,75.435,51.6879,58.8593,166.02,43.146,63.8777,47.3454,71.4199,65.8392,98.13,74.43,58.61,42.22,70.1259,27.7156,90.11,32.1127,25.21,53.98,77.53,23.2034,124.39,194.4968,22.9366,57.31,19.7985,30.4471,86.27,23.8225
2016-08-25,104.1308,55.796,123.89,769.41,791.3,79.2031,29.2752,33.2455,94.3045,61.0904,39.8172,101.69,146.6294,110.6295,66.4614,80.16,57.6641,37.51,167.5318,85.4766,40.5316,107.7277,16.2,56.7573,13.4891,28.9851,60.1299,77.3266,81.55,51.51,63.7,60.9468,31.34,60.2049,21.5498,90.2693,74.88,,16.2809,56.9464,7.465,33.769,73.6534,18.32,76.5441,51.7933,58.9654,165.8,44.1246,64.0013,47.5324,72.4334,66.5229,98.39,75.02,58.74,42.31,70.3011,28.1281,90.82,31.9244,25.43,54.56,78.79,23.1741,124.38,196.5966,22.966,57.94,19.8354,30.3012,87.27,23.921
2016-08-26,103.521,55.6617,124.96,769.54,793.22,79.4496,29.3313,33.4066,95.1726,61.5868,39.9722,102.06,146.3429,110.7834,66.3947,80.03,57.9679,37.65,168.5977,85.4957,40.5909,108.0411,16.51,57.0531,13.5079,29.2979,60.36,77.2391,81.21,51.735,68.87,61.1489,31.31,60.2735,21.5411,90.6268,74.37,,16.2362,56.7307,7.67,33.7209,73.6724,18.3,76.0745,51.8794,59.3995,166.57,44.5902,64.2105,47.8081,72.9304,66.4459,98.51,75.01,59.14,42.24,70.1816,29.2515,90.98,32.0845,25.57,55.31,78.99,23.1643,124.04,194.9188,22.8482,57.62,19.9555,30.2234,87.05,23.9456
2016-08-29,103.4048,55.7288,126.54,772.15,795.82,79.7454,29.5465,33.6814,95.4785,61.5471,40.0207,102.3,147.6369,110.4468,66.6137,79.92,58.4693,37.29,168.8261,85.3052,40.8283,108.472,16.91,57.0334,13.5454,29.3761,60.2929,77.1032,81.51,51.64,68.32,61.0142,31.4,60.8321,21.6892,91.1388,73.67,,16.2809,56.8714,7.59,33.8558,73.7583,18.47,75.8547,51.8507,59.4188,166.13,44.7327,65.3612,48.1625,73.3007,66.4748,98.5,74.54,59.29,44.17,70.5081,29.6025,91.75,32.2822,25.57,55.04,79.77,23.5647,124.81,195.0758,22.7505,57.87,19.817,30.379,87.25,23.8471
2016-08-30,102.611,55.5274,125.84,769.09,791.92,80.0413,29.5091,33.8235,95.7843,61.1897,40.0207,102.0,147.3412,110.9276,65.9759,79.83,58.4321,37.0,168.4454,85.4957,41.115,108.8539,16.74,57.0925,13.4985,29.3174,60.3025,77.2391,81.73,51.47,68.03,61.0527,31.77,61.0182,21.7657,89.8249,72.94,,16.0871,56.9745,7.49,33.6438,73.9683,18.38,76.3842,51.889,59.2548,166.08,44.7517,65.0093,48.4185,72.3067,66.5037,95.35,74.32,59.08,43.81,69.9825,29.7693,91.96,32.2727,25.52,54.89,79.69,23.4182,124.36,196.9303,22.8984,57.69,19.9093,29.9996,87.39,24.1424
